E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,fname,deltaX,mX,deltaY,mY,sigmac
-42569.361,-42771.353,-45937.694,-45953.482,-45969.164,-45984.933,-46000.635,-46710.927,-47685.7,-47701.432,-47726.104,-47747.715,-47763.477,-47767.656,-47792.587,-47810.616,-47826.418,-49477.296,-47857.875,-48105.054,-49545.985,-49569.729,-49583.949,-49614.165,-49620.731,-49629.088,-49653.972,-49673.524,-49683.672,-49688.448,-49712.191,-49730.817,-49732.883,-49761.969,-49763.75,-49793.735,-49809.527,-49825.205,-49840.978,-49851.602,-49857.571,-49880.178,-49896.205,-49904.764,-49929.956,-49951.087,-48698.771,-49670.003,-49996.438,-50000.0,-48361.248,-48376.9,-48392.699,-48405.684,-48409.266,-48425.034,-48446.048,-47770.57,-47619.466,-47601.829,-47851.128,-47442.826,-46885.651,-46897.291,-46912.97,-45427.023,-45275.982,-45258.265,-43771.302,-45074.744,-43658.519,-43686.143,-43168.011,-41420.786,-39670.576,-38736.161,-37818.46,-37106.662,-34863.335,-32581.263,-32151.307,-30729.291,-25906.351,-25507.094,-22133.766,-20214.059,-16692.626,-13538.259,-11785.412,-9465.2737,-6611.2334,-4084.0631,2908.0907,8649.5426,11473.51,16157.759,21454.594,26736.045,30568.125,38796.462,40949.792,42618.223,41165.655,44518.336,46002.375,46014.612,46023.516,46049.604,46065.316,46081.055,46096.786,47104.71,47791.671,46611.116,47461.104,47831.442,47871.434,47875.877,47876.471,47905.557,47909.712,47935.237,48380.626,49114.373,48619.515,49663.195,49685.413,49707.63,49716.883,49722.554,49755.436,49755.185,49777.758,49795.489,49811.295,49827.536,49856.029,49863.165,49897.349,49885.708,49895.799,49921.357,49943.964,49952.231,49953.723,49978.986,50000.0,48747.634,49731.103,48578.872,48394.459,48410.111,48425.92,48441.581,48157.053,47201.462,48478.374,47903.887,47552.581,48535.993,47642.8,46893.13,46914.74,46930.502,45656.324,46684.849,45461.129,45324.254,43672.229,43687.884,43703.679,43719.354,43301.337,42087.115,41473.294,39711.249,37958.353,37139.873,36121.161,34378.413,32619.249,30862.607,29109.745,27356.849,25589.493,22115.889,18928.16,18674.642,16178.488,11367.188,7278.4714,4652.0759,3364.3207,-1050.0788,-6506.9308,-9294.2284,-16286.085,-23077.732,-25643.587,-30322.592,-35624.82,-40900.762,1,2000,4.7169811e-05,2.96163e-06,1676815300.0,0.024300456
-42554.23,-42755.294,-45907.098,-45922.884,-45538.183,-44786.555,-46565.163,-47645.196,-47669.568,-46792.588,-46038.922,-47149.59,-47732.496,-47736.674,-47761.599,-47766.347,-47794.833,-47829.975,-49493.772,-49497.927,-49192.781,-48307.7,-49014.559,-48515.329,-48847.068,-48770.966,-49612.466,-49621.717,-49647.564,-49667.977,-49683.749,-48264.873,-49568.04,-49730.566,-49731.756,-49749.047,-49778.114,-49790.506,-49802.992,-49835.1,-49846.969,-49857.91,-49857.611,-49890.541,-49899.758,-49915.218,-48667.592,-48282.891,-49753.604,-49981.686,-48330.141,-50000.0,-49829.494,-48377.253,-48393.028,-48408.717,-48424.472,-48446.377,-47662.909,-46811.532,-46825.182,-46835.029,-48062.484,-47236.753,-45480.982,-46731.149,-45312.256,-45213.355,-43742.344,-45059.107,-43640.342,-43222.279,-42537.378,-42419.684,-39632.949,-38714.547,-37796.145,-37077.932,-35959.34,-34206.815,-33776.95,-30920.542,-25892.52,-23861.018,-23642.237,-18508.916,-15279.458,-13878.229,-12952.39,-8313.1088,-3928.8602,-3168.3496,2053.818,7976.5967,11497.318,18520.99,24799.478,27361.238,32052.385,37341.257,40976.784,42630.11,41163.095,44516.839,46013.547,46029.322,46049.436,46064.897,46768.511,46959.61,47000.644,46776.065,47225.47,47818.998,47838.944,47842.227,46380.94,47819.93,49536.586,47918.7,48179.554,49283.581,48402.336,49653.952,49021.262,48745.866,49695.806,48769.048,49087.73,48608.678,49335.95,49765.564,49788.132,49792.286,49821.366,49836.713,49841.172,49883.667,49896.059,49896.059,49339.002,48930.854,49180.123,49170.158,49017.594,49394.12,50000.0,48766.024,49744.172,48576.517,48390.215,48406.021,48436.579,48452.238,48468.023,48480.12,48489.022,48515.165,48530.91,48546.629,47653.625,46895.161,46920.646,46941.478,45656.061,46681.123,45484.368,45336.166,43669.271,43699.544,43715.336,43731.008,43313.08,41560.554,41075.832,41391.828,38805.264,37152.917,36134.42,36650.595,33496.813,30876.978,29124.486,27371.96,23984.718,20464.029,17275.48,16748.803,13983.749,12586.694,7864.988,5005.6093,1716.3789,-1829.6604,-4558.2559,-10210.866,-19587.645,-22581.376,-28028.479,-30692.094,-35582.378,-39218.072,1,2000,4.7169811e-05,2.949169e-06,1676461100.0,0.019750237
-42542.259,-41176.567,-45908.624,-45924.404,-45940.076,-45946.937,-45952.545,-46687.6,-47670.437,-47678.193,-47687.041,-47702.784,-47729.212,-47737.518,-47762.434,-47780.453,-47796.246,-47811.59,-47947.373,-49508.876,-49181.284,-48308.331,-49553.286,-48936.528,-48663.993,-49605.237,-49612.61,-49631.001,-49652.415,-49668.101,-49683.867,-49686.85,-49700.418,-49730.666,-49732.446,-49760.922,-49763.308,-49782.363,-49809.628,-49820.246,-49826.212,-49841.945,-49857.665,-49882.028,-49903.924,-49919.674,-49924.148,-49948.471,-49966.788,-48415.011,-48330.764,-50000.0,-49829.557,-48377.858,-48393.628,-48409.31,-48425.059,-48440.762,-48456.491,-47571.788,-47820.941,-47393.301,-46847.723,-46867.662,-46870.943,-45383.504,-45246.709,-45248.489,-45145.341,-43626.937,-43642.713,-43654.511,-43664.003,-42428.178,-40378.922,-39552.568,-38726.213,-37710.78,-34830.706,-33768.252,-33780.05,-30940.484,-27423.196,-23903.82,-23652.659,-18699.273,-17211.865,-16484.692,-12976.884,-10024.46,-6938.6393,-1651.7147,1901.0069,6554.278,12541.557,17818.132,20577.262,25067.302,33289.054,37408.734,40928.11,42595.567,41129.985,44292.686,44598.198,45989.973,45994.397,46015.399,46040.647,46056.376,46964.471,46739.976,47189.214,47782.521,47802.46,47830.657,49322.842,47901.512,47850.449,47867.438,47896.792,47912.458,47928.224,47939.137,47944.805,48694.296,49643.798,49651.171,49678.809,49705.777,49721.533,49737.209,49740.158,49767.448,49784.437,49800.079,49815.873,49564.712,48179.717,48658.239,49301.957,48893.962,49143.138,48266.1,48280.338,48289.776,49472.745,50000.0,48639.804,48352.64,48368.43,48384.072,48399.872,48415.524,48433.988,48461.851,48468.635,47868.705,47527.043,47709.501,46858.143,46882.724,46894.589,46905.328,45620.391,46669.987,45451.728,45300.614,43648.957,43664.603,43682.477,43707.987,43711.821,43193.867,41442.059,39690.291,38772.148,37845.745,37139.702,36012.629,33028.26,30846.818,30516.31,27475.324,23971.745,22171.914,20253.457,16731.695,13936.752,12563.355,7843.4097,4991.0298,2472.1479,-1039.516,-4560.3703,-9153.171,-15607.345,-20138.491,-26371.733,-30499.179,-38722.731,-37554.468,1,2000,4.7169811e-05,2.960295e-06,1675835900.0,0.022352874
-42536.56,-44291.094,-45876.88,-45905.652,-45921.332,-45937.099,-46558.698,-47645.4,-46851.781,-46892.907,-47678.129,-47699.738,-47715.499,-47719.677,-47732.071,-47747.862,-47777.844,-49462.544,-49344.72,-48057.048,-49164.169,-48290.777,-49541.133,-49556.887,-49572.601,-49588.335,-49595.713,-49614.112,-49625.39,-49647.351,-49655.067,-49680.589,-49698.473,-49714.126,-49729.934,-49745.591,-49761.382,-49777.059,-49788.698,-49798.789,-49830.246,-49848.053,-49848.053,-49865.265,-49887.173,-48745.452,-49521.771,-49946.497,-48496.724,-48298.299,-49981.516,-49982.412,-50000.0,-49728.479,-48376.117,-48391.807,-47806.978,-46761.177,-46764.145,-46772.796,-46802.165,-47918.99,-48491.284,-47201.523,-46862.673,-45379.235,-45228.206,-45196.031,-43591.366,-43604.94,-43610.876,-43638.497,-43120.407,-41362.047,-39606.638,-38703.757,-38710.333,-37678.646,-35925.893,-34195.225,-32438.294,-30682.701,-27395.14,-23873.995,-22020.551,-18653.477,-16647.181,-13493.072,-10810.254,-6660.7753,-4230.9441,-2244.6685,342.20406,8526.1124,10582.375,12884.668,21959.959,25731.919,33349.428,39037.587,39336.995,42658.831,44342.048,44545.805,46042.707,46054.943,46059.369,46080.382,46105.642,46121.38,46129.052,47147.836,47846.612,47846.078,47876.604,47873.985,47898.334,47915.466,47935.559,49616.57,49410.289,47978.395,48427.97,49678.272,49693.976,49703.228,49725.444,49747.66,48722.465,48094.119,49350.743,49804.063,49807.014,49820.743,49851.02,49866.966,49881.291,49886.04,49547.189,48724.551,49940.887,49302.938,49083.004,50000.0,49032.292,48350.531,49539.467,48787.741,49771.13,48606.009,48433.711,48450.246,48466.054,48479.923,48485.265,48513.182,48528.949,48544.65,48560.397,48568.955,48584.981,47615.461,45858.939,46514.259,46989.691,45613.252,45351.073,45365.238,45347.68,43861.868,45176.866,43748.068,43771.81,43781.307,43173.142,41420.389,39667.636,36980.638,35528.282,35543.986,34314.169,31234.882,27729.41,27266.418,24011.02,18902.475,17300.912,16771.806,13263.184,10213.29,7336.7997,4049.2156,3290.6876,-197.38799,-4520.8185,-8057.6842,-16245.126,-24288.458,-31342.86,-32541.377,-34109.574,-39199.97,1,2000,4.7169811e-05,2.935338e-06,1676678600.0,0.020079523
-40901.712,-41189.762,-45934.537,-45926.747,-45954.663,-45970.43,-46586.703,-47670.134,-47685.854,-48594.473,-48378.722,-47723.29,-47744.657,-47764.475,-47780.256,-47782.643,-47811.133,-49495.794,-49376.793,-48077.642,-49531.111,-49554.852,-49559.573,-49575.277,-49591.021,-49614.121,-49645.578,-49658.636,-49668.783,-49673.558,-49697.299,-49715.924,-49731.717,-49747.371,-49763.178,-49780.31,-49807.019,-49810.302,-49821.941,-49832.031,-49851.617,-49865.269,-49888.966,-48937.017,-49319.78,-48757.945,-49536.684,-49952.746,-48513.451,-49899.009,-50000.0,-49930.466,-48578.155,-49759.037,-48398.051,-48420.605,-48431.289,-47755.881,-47604.792,-47587.157,-47836.43,-47418.434,-46866.923,-45581.322,-46619.028,-45424.533,-45262.15,-45258.462,-43624.75,-43640.413,-43656.197,-43671.881,-42624.681,-40375.918,-40382.484,-39564.089,-37811.376,-36067.915,-36579.669,-34666.452,-31137.329,-30482.825,-27428.896,-23907.831,-22121.161,-20023.548,-15294.657,-13905.743,-12971.496,-9444.7923,-6600.8435,-2545.9278,1917.0962,6571.1166,9361.3946,14022.221,19800.917,25086.794,31844.425,38902.215,40955.214,42623.471,41171.054,44321.404,44627.062,46019.505,46028.408,46054.493,46770.872,47754.198,46861.011,47112.373,47801.395,47817.092,47832.862,47873.467,47867.297,47851.496,49530.685,47910.252,48145.898,49599.367,49623.108,49089.266,47971.735,48746.447,49689.922,48756.5,49081.781,49727.06,49749.02,49768.54,49784.324,49786.413,49815.496,49831.441,49847.241,49595.96,48580.6,49909.25,49919.873,49258.472,49040.633,49957.309,49013.998,49383.966,50000.0,48752.241,49723.509,48581.727,48399.104,48414.753,48430.561,48444.43,48449.772,48077.306,47325.675,48509.155,47824.234,46865.203,46881.228,46903.832,46919.539,46924.556,45634.824,45295.981,43812.728,45248.922,45331.0,45227.816,43706.748,43712.683,43302.634,42611.392,43137.77,41385.057,39632.345,37871.37,36112.165,35493.981,33051.572,30857.145,30549.016,27510.88,23976.385,18853.495,17102.275,15627.552,15260.536,12570.377,7302.2488,4008.8047,2473.9697,-1047.3921,-6487.9455,-9278.2165,-17432.113,-23462.455,-28367.288,-35114.473,-35897.669,-40886.79,1,2000,4.7169811e-05,2.955845e-06,1676640200.0,0.025247365
-42538.079,-44322.225,-45904.541,-45909.883,-45537.347,-45286.096,-47637.662,-47647.213,-47654.296,-48570.958,-48353.102,-47711.236,-47732.071,-47736.25,-47761.18,-47779.209,-49396.666,-49464.592,-49361.387,-48073.64,-49180.825,-48303.546,-49547.777,-49567.959,-49574.451,-49590.176,-49605.901,-49630.794,-49642.072,-49664.035,-49683.69,-49699.364,-49701.43,-49730.515,-49732.296,-49763.756,-49788.106,-49782.241,-49805.39,-49810.407,-49832.017,-49856.689,-49872.421,-49879.504,-48830.728,-49419.111,-49935.32,-49938.861,-49964.979,-49982.568,-48329.828,-50000.0,-49831.253,-48088.875,-47124.75,-48403.941,-47814.005,-47472.221,-47654.799,-46802.967,-46818.685,-46824.587,-46845.956,-46865.906,-45480.135,-46730.537,-45311.378,-43591.597,-43727.443,-45058.182,-43639.15,-43650.955,-42592.682,-40983.447,-41305.965,-39554.09,-37793.859,-37075.511,-35956.71,-34203.856,-33773.911,-30929.802,-27410.543,-23889.194,-23637.893,-18848.575,-18330.407,-14442.001,-9623.4231,-7242.2482,-5913.4408,-3159.5767,2063.5692,8955.1535,13177.247,16688.15,17691.622,24523.646,27477.624,38626.471,40993.826,42662.385,42864.373,45826.849,44651.215,46047.311,46063.002,46073.449,46786.638,47778.602,46893.402,47142.695,47815.953,47837.322,47845.632,47858.168,47887.267,47904.4,49588.305,49590.679,49386.475,48301.011,49651.543,49667.308,49683.012,49692.265,49707.104,48795.908,49111.963,48617.003,49328.717,49790.121,49808.891,49824.556,49840.361,49789.27,48203.272,48486.033,49903.263,49455.933,48843.314,49944.452,49958.104,49974.131,50000.0,48950.855,49528.494,48776.725,48404.19,48409.532,48423.56,48439.211,48440.992,48468.89,48474.232,48502.15,48517.919,47938.311,47590.26,47757.099,46905.562,46928.168,46943.876,46959.638,46986.966,45591.906,45338.367,45354.025,45336.466,43715.903,43720.058,43751.518,43341.479,42111.591,42127.296,40674.857,37995.166,37175.809,36150.555,35532.208,34302.32,31222.855,27717.181,27254.163,23998.577,23746.846,18610.991,15901.417,16575.407,12598.418,7313.6031,4023.7522,3254.1993,-226.06383,-3573.4452,-11733.029,-20583.008,-20051.461,-24714.427,-31759.789,-34111.493,-40869.52,1,2000,4.7169811e-05,2.943583e-06,1676775100.0,0.022190481
-42546.707,-44214.226,-44428.234,-45897.547,-45916.887,-45943.841,-46554.144,-47627.045,-47649.922,-47673.298,-47689.023,-48804.797,-48176.428,-47721.354,-47749.537,-47767.547,-49383.292,-47813.278,-47801.04,-48063.73,-49179.471,-48291.329,-49538.96,-49563.542,-49567.448,-49591.421,-49598.791,-49617.172,-49638.575,-49654.253,-49658.086,-49670.906,-49686.554,-49716.788,-49732.878,-49748.519,-49761.936,-49768.458,-49795.71,-49811.392,-49827.127,-49842.828,-49858.543,-48907.525,-49289.914,-49905.701,-49921.376,-49937.137,-49939.821,-49967.689,-48302.676,-50000.0,-49815.629,-48664.647,-49647.051,-48396.091,-48411.832,-48421.266,-48435.497,-47558.986,-46799.196,-46828.492,-46843.583,-46855.211,-45483.289,-45221.346,-46849.928,-45203.514,-43732.606,-45034.637,-43619.946,-43647.54,-43129.968,-41378.97,-39627.972,-38710.371,-37792.769,-37075.182,-35957.566,-35439.87,-32788.895,-30704.716,-25886.998,-23883.936,-20517.897,-20187.528,-16949.917,-14832.304,-11310.533,-8348.9038,-5943.1405,-2436.4987,1089.1217,6540.0752,13581.574,18293.875,21822.698,26710.488,31994.878,35726.369,40911.498,42563.383,41112.387,44259.655,44264.992,44692.87,45979.729,45995.176,46698.177,47689.09,47704.805,47720.506,47745.97,47756.05,47767.678,47795.861,47800.605,47814.755,47815.938,47978.336,49282.584,48210.946,49130.558,47919.195,48552.512,48872.035,48796.978,49622.026,49643.091,49680.182,49689.669,49689.669,49702.346,49731.685,49748.666,49764.301,49613.423,48395.772,49811.502,49831.301,49852.647,49858.61,49874.335,49031.066,48236.671,49306.59,48766.058,49564.132,48604.605,49784.361,50000.0,48349.0,48350.778,48380.436,48396.208,48011.882,47260.987,48443.309,47752.867,46793.3,46809.015,46833.661,46855.248,46870.993,45586.697,45248.186,45252.93,45267.08,45249.54,43631.885,43647.664,43663.322,43245.758,42028.08,41410.45,40392.871,39575.183,37815.931,36067.69,35455.662,33004.682,32153.795,30723.479,27450.684,25567.535,22083.247,18565.627,15314.694,13197.168,10146.178,8395.2276,5983.5314,3234.6571,-257.6344,-6499.9844,-10354.197,-17943.824,-20939.377,-23660.555,-31565.093,-38814.341,-39198.549,1,2000,4.7169811e-05,2.966822e-06,1674999800.0,0.024387836
-42617.207,-41135.828,-44500.807,-45971.739,-45991.1,-46518.622,-47696.874,-47709.339,-47733.717,-47741.478,-47759.286,-47780.897,-47785.914,-47809.065,-47815.594,-47842.306,-49447.158,-49529.253,-49560.714,-49588.019,-49591.004,-49606.78,-49622.475,-49638.231,-49653.946,-49662.304,-49670.567,-49695.461,-49716.888,-49732.583,-49748.359,-49764.034,-49766.1,-49795.187,-49811.295,-49825.461,-49830.209,-49858.424,-49874.196,-49889.895,-49905.647,-49921.366,-49937.098,-49952.837,-48900.734,-49483.77,-50000.0,-48647.504,-49844.349,-48479.635,-48394.441,-48510.2,-49894.137,-48441.564,-48457.343,-48473.035,-48488.794,-47803.752,-46851.784,-47768.485,-47550.619,-46889.137,-46910.507,-46930.458,-45544.63,-45293.317,-45309.12,-45291.402,-43805.594,-45124.724,-43715.373,-43715.373,-42661.777,-41056.903,-40629.596,-38776.645,-37866.39,-37145.326,-36020.807,-35502.541,-32836.841,-29337.919,-27341.987,-25587.88,-20578.97,-20246.753,-16727.632,-13582.41,-11354.934,-8406.3657,-5976.2857,-3222.3067,265.81414,6523.6498,13582.349,18294.825,21823.108,25348.145,33261.391,37395.79,40932.937,42586.641,41134.048,44284.782,44587.792,45971.749,45991.995,46018.083,46027.527,46849.798,47732.533,47743.476,46664.014,47313.728,47785.029,47809.96,47828.14,47829.633,47844.983,47875.263,47893.148,48249.414,49583.931,49612.092,48984.929,48712.156,49646.494,49663.115,49685.427,49701.133,48482.113,49398.858,49748.369,49764.034,49765.215,49795.492,49812.787,49572.519,48541.215,49854.255,49864.347,49889.905,49898.859,49906.533,49930.83,49943.296,48806.479,49587.429,50000.0,48547.396,49931.333,48378.632,48394.441,48410.103,48125.569,47173.544,48457.343,48473.045,48488.794,48504.516,47611.307,46861.624,45782.051,46431.828,46926.326,46932.856,45444.522,45279.151,45275.757,43656.321,43670.051,43675.987,43269.768,42050.749,42066.454,41348.077,39595.15,37842.317,36089.464,36595.61,34682.158,31164.543,30512.801,27458.474,25572.071,20548.371,20217.646,17241.129,16513.499,13003.523,9482.0521,5966.4929,3982.0977,519.32896,-6530.775,-11457.07,-17319.812,-24367.293,-28686.119,-32207.615,-37311.334,-39280.285,1,2000,4.7169811e-05,2.980914e-06,1676845000.0,0.02165851
-41851.042,-43635.504,-44994.91,-43851.493,-45221.286,-45731.265,-46325.176,-45277.918,-46089.722,-47852.728,-47636.533,-46989.787,-47005.428,-47009.575,-47034.315,-47052.206,-48643.273,-48739.252,-48622.32,-47346.443,-48786.017,-48801.671,-48287.379,-47800.699,-48840.276,-48864.091,-48871.413,-48889.673,-48910.936,-48915.675,-48939.237,-48957.72,-48959.77,-48988.634,-49004.618,-49020.157,-49035.828,-49054.608,-49081.728,-49087.355,-49745.772,-50000.0,-49121.843,-49138.925,-49160.667,-49176.305,-49180.748,-47835.107,-49022.629,-47668.515,-49254.297,-49269.985,-49285.526,-49003.174,-47657.532,-47169.667,-46632.628,-47012.467,-46855.49,-46838.281,-46099.007,-46104.864,-46126.07,-46145.868,-46161.426,-44686.846,-44536.96,-44519.379,-42912.507,-42928.052,-42940.789,-42521.779,-41329.215,-40700.061,-38951.494,-38047.246,-37142.997,-36430.128,-35329.815,-32369.818,-30188.141,-29869.744,-23792.272,-23278.13,-19981.68,-19653.484,-15909.684,-11762.039,-10838.965,-7344.4675,-4512.2546,-2011.1878,4058.5606,9938.7582,12379.812,17585.955,22080.59,26948.394,29286.589,37237.628,37732.572,42684.937,41243.48,44371.836,44688.19,46066.476,46068.576,46099.443,46099.443,46106.551,47016.221,47802.236,47814.017,47824.68,47863.221,47860.622,47871.458,47915.414,47917.774,47946.637,48180.504,49620.045,49205.092,48525.286,49032.057,48753.512,49705.474,49713.674,48702.681,49205.059,49745.762,49761.417,49789.708,49807.303,49822.988,49838.52,49855.682,49882.19,49885.411,49896.833,49906.847,49938.066,49955.738,49955.738,49003.943,49393.296,50000.0,48763.949,48385.761,48401.312,48416.99,48432.522,48448.21,48461.975,48169.256,47236.673,49007.38,49585.946,47846.458,46901.772,47803.534,47589.412,46948.59,46964.231,46991.351,46997.831,45520.907,45356.804,43730.881,43746.416,43762.09,43777.645,43793.3,43279.008,42163.11,40725.523,38068.032,37248.491,37273.268,35042.707,33987.764,31338.56,30701.588,29195.968,24225.881,20816.218,20500.765,17533.739,16811.688,12865.025,8178.4456,5340.3389,4353.6814,933.07033,-5104.1483,-9294.0406,-17414.22,-21644.036,-27447.997,-31548.785,-36601.369,-40195.206,1,2000,4.7169811e-05,2.725629e-06,1663989300.0,0.019655257
-42546.647,-44229.157,-44244.942,-44560.636,-45939.698,-45948.593,-46574.792,-47663.586,-47680.785,-48588.947,-48380.134,-47725.179,-47725.179,-47736.808,-47764.996,-47796.427,-47799.392,-47847.475,-49484.727,-49525.569,-49189.213,-48288.759,-49026.539,-48536.566,-49583.178,-49607.154,-49631.13,-49644.177,-49654.316,-49669.996,-49685.757,-49701.417,-49717.198,-49732.838,-49734.319,-49762.785,-49767.529,-49795.717,-49811.474,-49822.089,-49833.949,-49851.74,-49867.159,-49890.04,-49905.737,-49931.801,-49940.696,-48585.949,-49755.561,-49983.479,-50000.0,-48334.906,-48364.548,-48380.205,-48395.969,-48411.646,-48427.39,-48443.087,-48458.811,-47574.416,-46814.513,-46834.083,-46854.779,-45570.245,-45219.3,-45248.372,-45237.024,-43599.505,-43615.296,-43630.946,-43646.717,-43228.956,-42544.55,-42426.941,-40382.205,-39572.744,-37813.23,-37098.19,-35965.845,-35449.617,-32802.123,-30717.633,-28952.681,-23947.769,-23582.827,-17211.773,-16960.784,-14476.132,-10591.259,-9473.4724,-5294.4955,-2311.8443,2873.512,10551.852,11579.104,15635.983,22676.72,25636.679,28857.44,35523.321,40894.516,42561.39,44243.173,44446.756,45942.381,45961.724,45988.682,46593.769,46963.5,46020.988,46028.653,47046.569,47725.179,47735.914,47774.716,47772.099,47783.008,47798.796,49463.173,47858.696,48094.146,49543.427,49559.098,49031.96,48538.693,48872.845,48773.717,49624.644,48619.856,49135.658,49684.862,49700.532,49716.303,49731.953,49747.744,49763.381,49777.694,49782.439,49810.59,49822.089,49827.158,49848.859,49866.65,49874.316,48931.804,49320.512,49936.274,48685.077,48288.565,48301.686,49898.208,50000.0,48376.636,48566.362,49761.92,48410.751,48426.505,47842.118,46791.053,46806.76,47722.585,48505.074,47420.632,46869.642,46885.316,46888.559,45415.06,45279.804,45247.947,43631.231,43658.51,43658.51,43232.833,42559.46,43075.262,41324.003,39572.744,37821.579,36070.394,33185.661,30901.003,30471.449,30496.949,27447.617,23929.472,20544.088,20213.678,16973.266,14846.051,11806.27,9488.2984,5970.1538,3218.794,-258.3027,-4578.0484,-9169.2421,-16787.992,-23073.22,-28346.174,-32174.675,-34141.585,-37560.602,1,2000,4.7169811e-05,2.9718e-06,1675249500.0,0.016144454
-41528.266,-41727.142,-44846.39,-44872.218,-44875.76,-44891.354,-44906.882,-45609.294,-46580.337,-46603.479,-45620.238,-46078.329,-46654.3,-46654.3,-46666.557,-46695.307,-48296.335,-46760.886,-48393.454,-48409.074,-48094.557,-46790.131,-47329.027,-48456.582,-48478.646,-48502.378,-48509.674,-48527.872,-48539.025,-48560.744,-48568.375,-50000.0,-48742.129,-48612.484,-48628.25,-48656.426,-48658.788,-48677.641,-48700.535,-48705.496,-48726.867,-48757.979,-48773.828,-48782.387,-48797.925,-48813.509,-48829.026,-48844.63,-48860.128,-48875.751,-47241.307,-47355.78,-48724.34,-46990.92,-46049.569,-47319.028,-47334.612,-47356.278,-46581.338,-45731.348,-45746.892,-45752.729,-45773.862,-45793.591,-45809.095,-44339.633,-44190.268,-44205.451,-44207.799,-44005.878,-42602.556,-42614.23,-42095.647,-40372.233,-38632.363,-37708.406,-36809.058,-35097.673,-35593.88,-33696.897,-30218.324,-29573.966,-25035.52,-24640.693,-22874.704,-19571.374,-17312.335,-13179.074,-11797.216,-7687.8667,-4634.4882,-162.14836,5036.1804,9145.5285,10888.328,17226.401,20942.092,24043.945,30419.96,37398.566,41093.526,42743.613,41291.526,44595.048,45775.822,44825.911,46110.963,46720.227,47779.165,47011.23,47059.786,46844.341,47298.529,46681.538,47518.01,47896.497,47912.114,47927.599,47943.232,47957.533,47959.599,47978.161,48438.252,49680.913,49686.521,48969.633,48877.924,48794.479,49107.036,49769.608,49783.723,49795.396,49811.007,49826.498,49827.665,49777.01,48376.497,49905.82,49927.228,49919.849,49935.436,49296.838,49076.747,49967.413,50000.0,48962.469,48378.768,48383.196,48395.162,48423.616,49991.938,48456.489,48457.374,48474.769,48206.238,46868.81,47379.38,47955.881,47614.67,48574.56,48583.027,47622.142,46977.708,46993.295,45733.252,45376.69,45403.105,45392.032,43770.876,43772.044,43789.578,43817.771,43833.371,43320.864,41587.477,41306.062,40588.268,38030.826,37326.822,36210.42,34483.222,31445.346,30791.214,27755.357,24286.124,24103.468,20771.926,18774.489,15658.352,13012.457,8342.1465,5519.7617,3027.368,-1305.3443,-3675.7111,-11054.921,-17501.936,-19730.337,-26875.591,-29809.84,-36184.104,-36578.334,1,2000,4.7169811e-05,2.609787e-06,1658213000.0,0.011698753
