-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.87826E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.77925E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.68024E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.58123E-05
-104000	-2.38321E-05
-102000	-2.97904E-05
-102000	-2.97904E-05
