-124000	-0.000913228
-124000	-0.000913228
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000893328
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-124000	-0.000873427
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
-122000	-0.000913263
