E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,fname,deltaX,mX,deltaY,mY,sigmac
-49282.203,-47749.725,-49995.408,-49996.962,-49998.457,-50000.0,-49816.892,-48959.092,-48584.209,-48585.741,-48516.272,-47878.611,-47510.842,-47171.482,-46505.479,-46357.827,-45755.714,-45352.428,-45048.61,-45050.094,-44199.433,-43341.628,-42924.14,-42925.667,-42927.219,-42573.621,-41509.892,-41035.596,-40177.786,-40030.19,-39385.428,-39024.76,-38166.978,-37309.164,-36451.401,-35842.15,-35843.705,-34751.547,-33730.374,-33582.779,-33009.04,-32577.393,-32301.923,-31571.991,-30714.174,-29856.394,-28998.607,-28140.797,-26629.615,-26425.2,-25567.402,-25213.873,-24562.008,-23704.183,-22846.411,-21988.616,-21130.814,-19584.118,-18832.893,-18557.455,-17699.663,-15691.329,-15259.653,-13869.21,-13870.764,-12487.447,-11743.239,-10274.733,-9218.0578,-7152.9515,-5570.7682,-4712.9708,-4394.9162,-2052.8375,-719.21826,-394.06177,1649.7424,3863.9875,4672.0711,6410.5043,7836.4634,8843.3612,10716.734,12682.429,13540.218,15001.668,18096.529,19721.344,22652.866,24490.731,24510.503,26802.868,29379.306,31202.968,33637.373,33699.752,40878.202,42261.5,45661.774,47151.63,49280.648,49990.887,48870.306,49993.925,49995.434,49996.962,49998.513,50000.0,49667.776,49292.893,48662.376,47804.557,47387.113,47509.359,46651.525,46461.315,45646.166,44788.358,44335.365,44336.889,44338.443,42777.544,41919.739,41502.251,41503.778,40766.756,39908.922,39377.798,38903.54,38670.677,37251.882,37040.321,36182.537,36347.395,34566.364,33708.54,33461.536,32603.748,32839.626,31612.522,30875.487,30592.917,30168.371,29005.193,28751.003,28582.118,27404.763,26156.337,24680.657,24440.746,23582.977,22725.179,22371.599,21719.779,20861.96,20245.645,19465.929,18288.574,17430.757,15990.657,15715.188,15283.498,14134.553,13837.766,12447.376,11511.424,9858.2486,9000.4395,8803.1322,7085.9998,6064.862,4574.9996,3937.3607,3768.4449,2051.3258,334.20667,-317.63493,-1679.6581,-2565.86,-3423.6537,-5119.4673,-6559.6157,-8134.6984,-9851.8136,-11568.95,-12831.534,-13689.342,-15299.949,-16633.528,-17313.786,-20500.981,-22878.595,-24517.605,-26057.136,-27987.322,-29562.425,-31464.205,-33294.897,-37447.96,-42297.023,-45136.224,-45021.057,3,3000,4.1322314e-05,1.490939e-05,71373584,0.40065718
-49283.724,-49434.347,-49996.951,-49998.505,-50000.0,-49966.034,-49477.54,-49337.004,-48585.71,-48587.241,-47878.6,-47880.09,-47881.645,-47364.71,-47174.494,-46465.789,-45955.982,-45048.449,-45050.003,-45051.487,-44058.763,-43215.136,-43195.34,-42926.996,-42928.548,-42752.487,-41894.68,-41036.868,-40803.997,-40095.355,-39670.775,-38677.979,-38168.162,-37310.322,-37162.732,-36304.933,-35049.368,-34425.925,-34427.479,-33583.824,-33010.068,-32578.408,-32302.93,-31572.976,-30544.67,-29466.684,-28999.514,-28141.678,-27283.889,-26426.029,-25568.205,-24710.38,-24505.959,-23704.929,-22847.131,-21989.311,-21131.483,-20962.575,-19998.201,-18558.045,-17700.228,-16842.396,-15274.349,-14416.559,-13558.73,-12239.287,-11743.623,-10836.119,-8195.6731,-7849.1988,-6494.2312,-4777.06,-3770.099,-2521.6642,-2139.6794,-216.54938,2359.9673,3984.8121,4842.6349,6538.4955,7978.7104,10256.947,11427.22,13087.593,13540.6,16209.415,16847.117,20567.037,21943.335,24271.286,25150.387,27513.84,30090.357,31537.674,33638.364,36399.53,39686.235,41999.982,44129.08,46705.597,49282.113,49992.374,48871.759,49995.411,49996.921,49998.449,50000.0,49816.838,49292.853,49294.359,48663.822,48516.166,47658.37,47169.845,46652.91,46462.694,45043.8,44789.687,44336.68,44338.204,43636.601,42778.812,41920.981,41503.48,41505.008,41449.744,40087.668,39762.503,39380.517,38757.043,37899.254,37041.416,36183.605,35837.133,35178.145,33709.533,33711.087,33314.896,31910.246,31585.044,31316.712,30451.778,30012.972,28878.197,28730.541,27872.75,27014.922,25688.376,25206.978,24384.637,23079.379,23080.933,22578.203,21720.409,20954.888,20714.954,19857.134,18459.562,17431.257,16445.634,15005.419,14573.715,14575.27,13142.172,12284.382,11114.039,9396.8501,8290.4853,8803.3708,7285.0352,6079.2036,4859.1941,4001.3707,2518.5674,2051.3597,717.70205,-140.12023,-997.93893,-1976.4945,-3693.6627,-5410.8338,-7128.005,-8127.8712,-9298.1931,-11263.917,-12576.257,-13689.785,-15257.83,-16499.124,-19416.532,-20892.256,-23447.467,-24518.376,-25603.433,-28073.421,-30458.187,-32175.375,-34119.824,-37818.439,-41701.744,-45137.619,-46442.898,3,3000,4.1322314e-05,1.4909785e-05,71375747,0.41538242
-48222.987,-49650.145,-49951.081,-49916.956,-49654.755,-49691.955,-50000.0,-48946.565,-48948.076,-48949.614,-48238.368,-48239.863,-47870.731,-47530.113,-46861.642,-46713.443,-46109.098,-46110.613,-45556.19,-45400.863,-44547.05,-43686.066,-43267.03,-43268.563,-43241.609,-42558.813,-42560.373,-41606.735,-40510.498,-40362.355,-39715.203,-39353.199,-39005.453,-37681.14,-37383.31,-36158.794,-35361.979,-34736.245,-34039.192,-34026.495,-33457.787,-32603.946,-32605.447,-32564.224,-30840.724,-29758.775,-29289.888,-29049.035,-26912.117,-26913.677,-25846.003,-25284.416,-24836.847,-24503.377,-22644.445,-22253.918,-21934.719,-21244.794,-19086.5,-19088.032,-18234.19,-16510.718,-15500.017,-14104.421,-13478.686,-12218.552,-11357.564,-11209.421,-9949.2467,-7363.2716,-6274.194,-5627.0681,-4680.5525,-3192.3004,-1561.4862,1024.5052,1557.5837,2511.2206,4234.7035,6378.7462,7824.2548,10103.738,10415.825,12139.325,13862.779,15586.254,17395.29,20651.308,22210.864,23684.885,24987.769,28621.627,29076.281,30421.96,32337.882,36955.415,38450.823,41706.841,43394.701,45980.689,49279.475,49992.345,49430.723,49995.394,49996.91,49998.443,50000.0,49816.164,49290.253,48807.062,48580.503,48439.432,47157.932,47159.443,47161.003,46492.465,45631.523,44770.536,44315.864,43761.41,43606.083,42752.27,41891.286,41472.25,41473.783,41418.317,40051.234,39724.874,39341.484,38715.718,37854.776,37207.624,36845.62,35984.659,34460.762,33649.655,33651.215,33253.568,32392.61,31531.613,30806.103,30237.366,29383.524,28800.561,28652.362,27962.507,27322.516,26539.957,25301.185,23634.709,22980.428,22625.589,22270.699,21616.463,20848.129,20849.689,20459.17,18514.702,16620.13,15866.109,15589.618,14728.649,13867.694,13020.951,12858.551,11370.275,9247.6071,8750.183,7326.0734,7128.0299,5917.7661,4693.2723,3832.2958,2172.9661,919.94251,536.55754,-859.02785,-2582.5107,-2409.8997,-5045.7867,-5486.2012,-7765.6813,-8341.5289,-9359.3368,-10776.303,-12093.466,-13816.967,-16210.494,-17071.44,-18616.74,-21694.558,-24501.513,-25505.079,-26366.028,-27982.608,-30568.595,-32477.423,-34086.864,-36793.994,-42038.808,-44924.201,-47510.188,3,3000,4.1322314e-05,1.7475215e-05,71638099,0.43239313
-47861.766,-49993.91,-49995.408,-49996.962,-49998.457,-50000.0,-49816.89,-49292.86,-48811.445,-48585.72,-47877.09,-47878.58,-47880.134,-47363.207,-46505.427,-46464.3,-46210.165,-45352.359,-45048.537,-44346.945,-43631.148,-43341.529,-42924.035,-42925.562,-42898.707,-42218.422,-41893.262,-41511.282,-40262.861,-40030.042,-39172.216,-38676.61,-38166.802,-37308.975,-37161.387,-36303.602,-35445.755,-34587.963,-33730.132,-33717.482,-33434.937,-32577.134,-32301.66,-30882.844,-30713.887,-29856.094,-28998.295,-28140.472,-26629.267,-26424.85,-25922.127,-25419.456,-24561.63,-23703.792,-22604.547,-21668.62,-21130.385,-20272.607,-19414.775,-18280.018,-17415.112,-16266.121,-15259.137,-13705.332,-12847.54,-12451.355,-11231.343,-10174.715,-8194.7751,-8196.3037,-6706.4191,-4776.2148,-4479.4612,-2527.9533,-718.48559,-393.32426,1650.5103,2927.3302,5553.5265,6830.3479,8547.501,10264.662,11825.514,12683.361,14904.749,17133.239,19517.964,20759.24,22313.061,23291.588,25647.888,27436.068,29380.487,31580.569,33297.731,37713.569,39686.394,42525.664,44313.847,47117.551,49282.125,49992.374,49993.857,49995.411,49996.921,49998.449,50000.0,49816.841,49292.864,49294.37,48663.843,47806.011,47168.384,47169.889,47171.444,46505.364,45647.588,44789.767,44336.767,44338.291,43636.699,42778.924,41921.106,41503.611,41505.139,41449.876,40087.821,39762.661,38904.862,38671.995,37835.525,36544.491,36183.819,35326.023,35128.662,33709.784,33711.339,33315.154,32457.362,31599.531,31317.0,30168.009,30169.563,29006.368,28752.174,28412.826,27015.276,26157.469,24681.767,24385.032,23079.794,22726.26,22372.675,22374.209,20955.336,20715.406,19857.599,17920.314,18099.396,16446.152,15282.956,14858.361,14575.816,13156.944,12995.141,11512.338,9859.1386,9001.3167,8143.5412,7285.6943,6775.8695,5286.0059,4002.0805,2434.077,1576.271,718.46253,-1204.6372,-2417.543,-3154.6141,-3692.8341,-5409.9788,-7695.2827,-8830.0996,-9297.2781,-11262.971,-12120.778,-14185.927,-15299.433,-16633.032,-18676.876,-21381.185,-22878.191,-25703.223,-25119.345,-28072.217,-31508.061,-32919.798,-32584.471,-36737.595,-41586.731,-43864.933,-46441.41,3,3000,4.1322314e-05,1.4898975e-05,71374645,0.4323546
-49283.735,-49434.356,-49996.951,-49998.505,-50000.0,-49326.874,-49818.433,-48960.619,-48585.731,-48587.262,-48517.792,-47880.122,-47881.676,-47364.749,-47174.536,-46465.841,-46211.706,-45758.701,-45206.316,-44348.485,-44200.887,-43634.242,-43635.796,-43047.844,-42900.246,-42219.961,-42221.515,-41271.383,-40179.177,-40031.579,-39173.754,-38678.147,-38168.338,-37971.043,-37162.923,-36305.137,-35049.59,-34426.156,-34427.711,-33719.016,-33152.399,-32301.697,-31720.847,-31551.944,-30005.224,-29147.409,-28758.365,-27524.148,-26630.797,-26426.38,-25568.568,-24710.756,-24506.338,-23705.32,-22847.535,-21989.727,-21131.912,-20274.134,-18833.955,-18558.512,-17700.708,-16267.645,-15289.069,-14963.925,-12934.284,-11742.699,-11744.192,-10176.236,-8196.2946,-7849.8255,-5997.7433,-4713.8151,-3856.0094,-2529.4696,-720.00092,137.80757,313.82793,2805.0842,5111.6954,6828.8368,7977.8484,9552.9043,11113.828,12582.428,14249.833,16918.67,19431.239,19529.128,22283.151,23510.242,25646.388,28144.747,30089.166,32289.25,33480.881,37712.075,39684.902,42524.173,44312.357,46555.022,49280.637,49990.887,48870.289,49993.925,49995.434,49996.962,49998.513,50000.0,49333.954,48582.681,48584.236,48443.684,47166.895,47168.401,46651.473,46461.26,45646.099,44788.278,44335.277,44336.801,43635.209,42777.433,41919.615,41942.475,41624.39,40766.614,40086.329,39761.169,39379.188,38130.767,37897.947,37040.121,36182.324,35324.528,34466.701,34319.103,33461.281,33001.179,31909.028,31583.831,31315.503,29882.44,29457.844,28877.024,28040.497,27871.592,27013.777,26155.969,24680.266,23730.167,23078.292,23079.847,22577.124,22372.706,20953.833,20713.903,19856.095,18458.544,17430.254,16444.646,15281.45,14856.855,13999.065,13155.437,12503.594,10317.69,10319.245,9099.2318,8142.0309,7085.3376,5368.192,4645.3208,4000.5678,3682.5084,1574.757,333.44026,-318.41139,-998.66746,-2687.4051,-3864.8018,-5120.3179,-6560.4884,-8128.4937,-9298.7982,-10959.116,-11866.635,-13583.798,-15215.735,-15981.193,-18394.33,-21212.269,-23589.897,-24596.874,-26086.717,-28450.142,-31168.656,-32885.819,-34120.06,-36241.998,-39912.189,-45137.692,-47153.129,3,3000,4.1322314e-05,1.49202e-05,71374686,0.40598434
-47863.276,-49995.453,-49996.951,-49998.505,-50000.0,-49966.034,-49292.89,-48960.604,-48585.71,-48587.241,-48517.77,-47880.09,-47512.31,-46654.502,-47131.883,-46359.26,-45757.129,-45353.83,-45050.003,-45051.487,-43632.592,-43634.147,-43195.34,-42926.996,-42900.14,-42219.845,-41894.68,-41036.868,-40803.997,-40031.431,-39386.649,-39025.971,-38168.162,-37970.864,-37162.732,-36304.933,-35049.368,-34425.925,-34427.479,-33718.774,-33720.3,-32855.381,-32302.93,-31572.976,-30715.133,-29857.327,-28999.514,-27523.814,-26630.45,-26426.029,-25568.205,-25214.665,-24562.78,-23704.929,-22605.667,-21669.726,-21671.28,-20294.999,-19415.847,-18281.071,-16989.996,-16132.194,-15260.144,-13869.658,-13246.215,-12452.319,-10621.525,-10885.835,-8707.0295,-8197.2017,-6707.2942,-5423.3512,-3145.1141,-2052.9279,-1486.2894,316.10284,342.98409,3864.0764,4672.1845,6829.6817,7978.7104,9553.7897,11270.978,12682.785,13995.121,15108.623,19517.493,20758.788,22312.633,23781.256,26996.942,28224.037,30118.813,30870.096,32587.232,34304.402,38379.488,42078.129,45137.578,46293.687,49282.113,49992.374,49993.857,49995.411,49996.921,49998.449,50000.0,49816.838,49292.853,49294.359,48663.822,47805.977,47388.521,47510.77,46652.91,46462.694,45647.521,44789.687,44336.68,44338.204,43636.601,42778.812,42212.159,41773.352,41505.008,41478.152,40442.745,39378.963,39380.517,38132.077,37963.171,37538.548,36183.605,35837.133,34517.67,34320.357,33462.521,32604.708,31746.903,31585.044,31316.712,30167.703,29735.999,28878.197,28709.235,27503.469,27085.98,26384.408,25391.637,24441.458,23583.663,23080.933,22073.969,21663.594,21480.428,20004.766,19537.549,18459.562,17431.257,17155.823,15715.636,14857.819,14575.27,13156.376,12504.524,10318.587,9858.5191,9000.684,7482.3534,7086.1863,6065.0176,5072.2571,4001.3707,3768.5309,2051.3597,1101.2116,37.430512,-1679.7372,-3155.4344,-3693.6627,-5410.8338,-5991.6745,-8831.0074,-9141.9516,-10859.109,-12576.257,-14293.445,-15925.407,-16115.623,-16973.448,-20771.502,-24228.675,-24518.376,-25830.693,-27278.01,-30955.372,-33595.756,-33778.922,-36476.137,-41701.744,-45137.619,-47153.087,3,3000,4.1322314e-05,1.4909785e-05,71375747,0.43632275
-47863.276,-49434.347,-49996.951,-49998.505,-50000.0,-49966.034,-49108.241,-48917.992,-49295.947,-48665.37,-47878.6,-47880.09,-47512.31,-46654.502,-46464.305,-46465.789,-46211.649,-45758.638,-45206.245,-45051.487,-44768.951,-43342.97,-42925.469,-42926.996,-42900.14,-42219.845,-41894.68,-41512.694,-40889.22,-40031.431,-39173.593,-38315.782,-37969.31,-37310.322,-37162.732,-36304.933,-35447.073,-34589.268,-34427.479,-33718.774,-33436.224,-32578.408,-32302.93,-31572.976,-30715.133,-29537.742,-28289.278,-28049.344,-27283.889,-26426.029,-25568.205,-25214.665,-24562.78,-24322.856,-22847.131,-21989.311,-21671.28,-20983.882,-19415.847,-18281.071,-16989.996,-16132.194,-15274.349,-14253.215,-13161.024,-12239.287,-11132.861,-10275.072,-9218.3653,-7153.1964,-6068.1073,-4777.06,-3145.1141,-2287.2948,-1045.9616,-394.1019,2331.5591,2805.8693,4842.6349,6538.4955,8546.8613,9546.6878,10873.272,12782.181,14193.993,15818.822,18224.887,20893.776,21914.928,23021.305,24937.324,28067.788,29607.429,32290.474,34007.662,36399.53,40169.224,41027.024,44768.291,46030.932,49282.113,49992.374,49432.808,49995.411,49996.921,49998.449,50000.0,49816.838,49292.853,49294.359,48663.822,47876.996,47878.551,47510.77,46652.91,46462.694,45647.521,44789.687,44336.68,44338.204,44339.758,42778.812,42212.159,41773.352,41505.008,41478.152,40620.31,39762.503,38904.691,38671.82,37963.171,37751.604,36531.598,35837.133,35178.145,34320.357,33711.087,33314.896,31910.246,31585.044,31316.712,30167.703,30169.257,29006.044,28020.352,27333.006,27014.922,25688.376,25206.978,25094.831,23583.663,22725.839,22372.249,22373.782,20862.564,20246.23,19857.134,18459.562,17431.257,15991.113,15438.634,14573.715,14000.017,13156.376,12994.57,11511.744,10320.142,8489.3482,8142.8953,7483.908,6093.4368,4646.1332,4001.3707,3143.5523,2285.7291,277.37564,-495.22349,-1679.7372,-3155.4344,-3693.6627,-4991.8141,-5849.6339,-8134.9731,-9852.1403,-11569.329,-12377.43,-13583.257,-15300.441,-16634.06,-17996.154,-20941.969,-22879.316,-24042.494,-26342.078,-27739.633,-29932.647,-32139.866,-34602.753,-37371.02,-42113.654,-43603.555,-45732.638,3,3000,4.1322314e-05,1.4909785e-05,71375747,0.44556338
-47863.276,-49434.347,-49996.951,-49998.505,-50000.0,-49291.354,-49108.241,-48584.204,-48585.71,-49219.309,-47949.619,-48370.121,-47881.645,-47364.71,-47174.494,-45755.6,-45757.129,-45758.638,-45206.245,-45051.487,-44342.838,-43761.981,-42925.469,-42926.996,-42928.548,-42752.487,-41894.68,-41512.694,-40264.254,-40031.431,-39173.593,-38677.979,-38168.162,-37310.322,-37262.159,-36766.556,-35447.073,-34589.268,-33731.425,-33718.774,-33152.149,-32301.434,-32302.93,-32261.859,-30544.67,-29466.684,-28999.514,-27523.814,-26630.45,-26426.029,-25568.205,-24710.38,-24505.959,-23704.929,-22605.667,-21669.726,-21671.28,-20983.882,-19288.0,-17847.813,-16989.996,-16132.194,-15274.349,-14416.559,-13558.73,-12700.91,-11232.287,-10225.359,-8707.0295,-7153.1964,-6068.1073,-5423.3512,-3855.3233,-2997.5001,-1372.6582,138.55299,1678.1725,3864.0764,4402.3047,6119.4842,7836.6726,10271.152,12222.687,12277.978,14449.687,15215.162,18182.272,20567.037,22284.226,24001.414,24440.199,28699.919,29380.168,31203.885,33112.825,38388.126,40055.593,41105.144,44129.08,46705.597,49282.113,49992.374,48871.759,49995.411,49996.921,49998.449,50000.0,49816.838,49292.853,48811.43,48585.702,48516.166,47878.551,47510.77,47171.4,45837.733,45754.05,45244.208,44336.68,44338.204,43636.601,42920.864,42631.212,41773.352,41505.008,41449.744,40087.668,39762.503,39380.517,38757.043,37899.254,37041.416,36183.605,35325.797,34467.957,34320.357,33711.087,32917.191,32293.748,31599.248,31316.712,30167.703,29735.999,28878.197,28709.235,27333.006,27014.922,26157.101,25299.303,24441.458,23583.663,22725.839,22372.249,21720.409,20862.564,20246.23,19857.134,18459.562,17431.257,17155.823,15715.636,14857.819,13424.706,13156.376,12994.57,11511.744,10320.142,9100.1104,8142.8953,7086.1863,5369.0152,4148.9862,3937.4518,2433.343,1809.8931,660.88524,-317.67275,-2361.5355,-2565.9659,-3693.6627,-5410.8338,-7696.173,-8831.0074,-9298.1931,-11263.917,-12121.736,-14790.578,-15257.83,-16307.374,-18706.343,-21162.128,-22879.316,-24518.376,-25830.693,-28030.81,-29222.459,-34128.462,-34233.454,-38003.088,-41403.465,-45698.668,-47153.087,3,3000,4.1322314e-05,1.4909785e-05,71375747,0.44705886
-49285.208,-49996.947,-49998.445,-50000.0,-49404.927,-49967.528,-49294.375,-48962.083,-48587.183,-48588.715,-47880.063,-47881.553,-47513.767,-47174.392,-46508.359,-46964.37,-45758.56,-45355.255,-45051.424,-45052.908,-44344.248,-44054.564,-43637.101,-43049.131,-42929.937,-42753.873,-41896.054,-41038.229,-40805.355,-39450.42,-39672.115,-38679.304,-38169.48,-37311.627,-36453.826,-35844.547,-35448.35,-34043.679,-33718.472,-33720.025,-33153.392,-32302.664,-31721.797,-32263.088,-30716.339,-29858.52,-29000.694,-28142.846,-26631.595,-26633.15,-25569.37,-24505.539,-24507.073,-23706.031,-22606.752,-21670.797,-21132.546,-20963.635,-18834.521,-18282.092,-16990.997,-16133.182,-15275.324,-14417.521,-13247.161,-11529.947,-11645.108,-9565.7075,-8707.9069,-7850.0634,-6495.0755,-6070.4739,-3231.1341,-2529.5489,-720.02631,137.80775,1677.4503,2925.9002,5552.1763,6829.0365,7409.8658,8842.9858,10872.688,13087.041,14449.156,15214.642,18181.796,20758.351,22653.115,24981.101,24581.857,27435.382,29607.124,31537.398,33638.12,36399.327,39203.157,42972.907,44313.674,47117.463,49282.103,49992.373,49432.799,49995.411,49996.921,49998.449,50000.0,49816.835,49292.842,48811.413,48585.681,48516.144,47658.335,47169.803,46652.86,46462.641,45647.456,44789.609,44336.595,44338.119,43636.506,42920.758,42631.102,41773.229,41504.881,40767.825,40087.52,39762.35,39380.359,38131.9,38545.355,37041.222,36545.601,35013.038,34418.005,33709.289,33710.844,33314.647,31909.976,31584.769,31451.37,30593.526,29735.696,28877.881,28730.223,27872.419,26694.989,25446.545,25206.608,23787.692,23583.269,22725.431,22371.836,21719.986,20862.128,20245.785,19856.683,18459.091,17430.77,16572.968,15715.123,14857.294,14574.74,13155.825,12667.326,10715.746,9857.9192,9000.0712,7481.718,7085.5449,6064.3609,5071.5856,4000.6832,3057.6263,1574.8,1100.4808,-495.97642,-1708.9182,-3156.2289,-3694.4652,-5830.6922,-6134.5555,-8135.842,-9853.0349,-10959.447,-12321.521,-13690.737,-14633.762,-16635.056,-17656.275,-20722.868,-24158.764,-24441.368,-25121.627,-27321.777,-30090.086,-32851.293,-32586.98,-36477.43,-41703.115,-45700.099,-47154.539,3,3000,4.1322314e-05,1.4920255e-05,71376814,0.45172918
-49282.192,-49432.813,-49995.408,-49996.962,-49401.908,-50000.0,-49816.89,-48959.076,-49067.158,-49295.906,-47877.09,-47878.58,-47510.805,-47171.44,-46505.427,-46464.3,-46210.165,-45352.359,-45602.475,-45057.122,-44767.489,-43341.529,-42924.035,-42925.562,-42927.114,-42573.511,-41509.766,-41035.463,-40177.64,-39447.703,-39882.444,-38662.407,-37967.952,-37969.507,-37161.387,-36303.602,-35445.755,-34587.963,-34426.177,-33582.535,-33008.787,-32577.134,-32301.66,-31571.717,-30713.887,-29856.094,-28998.295,-28140.472,-27282.697,-26424.85,-25567.039,-24709.227,-23851.446,-23703.792,-22604.547,-21668.62,-21670.174,-20982.787,-18832.43,-18556.987,-17273.034,-16131.173,-15287.545,-14962.401,-13870.227,-12486.889,-11742.67,-10884.895,-8706.1236,-8196.3037,-6706.4191,-4776.2148,-3854.4923,-2527.9533,-1101.9912,-570.87315,1650.5103,3396.0628,4573.4588,5828.9826,8405.4654,10257.56,11427.815,13088.162,14450.236,15819.35,17557.811,21277.721,22653.946,24001.815,25718.913,26960.257,30346.377,31204.175,33113.085,37038.9,39686.394,41737.34,43418.993,46556.51,49282.125,49992.374,48871.776,49995.411,49996.921,49998.449,50000.0,49816.841,49292.864,49294.37,48663.843,48445.171,47168.384,47169.889,46652.962,46462.749,45647.588,44789.767,44336.767,44338.291,43636.699,42778.924,42212.279,41773.479,41505.139,40768.106,40087.821,39762.661,39380.681,38757.216,37835.525,36544.491,36183.819,35837.351,34517.909,34320.598,33462.777,32604.976,32840.858,31613.735,31451.934,30594.115,29736.311,28878.523,28730.869,28043.551,27405.913,26157.469,25299.684,24441.852,23584.071,22726.26,22372.675,21720.845,20955.336,20473.946,19147.382,18289.589,16742.887,16573.984,15439.168,15000.368,14135.506,13156.944,12668.46,10716.939,9859.1386,8390.5638,8143.5412,7086.8486,6065.6956,5072.9504,4002.0805,2519.3001,2052.0996,718.46253,-1204.6372,-1053.9675,-2806.6213,-4573.4766,-5409.9788,-6558.9698,-8148.2803,-10959.15,-11262.971,-12120.778,-13582.276,-15881.779,-15979.669,-18733.69,-20940.874,-24156.511,-25149.284,-26056.78,-28363.389,-31323.415,-32245.129,-34004.898,-35793.051,-39910.651,-45136.151,-45731.161,3,3000,4.1322314e-05,1.4898975e-05,71374645,0.41463727
-48573.486,-49995.453,-49996.951,-49998.505,-50000.0,-49966.034,-49292.901,-48960.619,-49068.7,-48665.39,-47878.632,-47880.122,-47512.347,-47172.981,-46506.969,-46962.966,-45757.192,-45353.899,-45050.077,-45051.561,-44058.851,-42924.064,-42925.574,-42927.101,-42928.653,-42752.594,-41894.801,-41512.82,-40264.399,-40031.579,-39386.807,-39026.134,-38168.338,-37310.511,-37162.923,-36305.137,-35049.59,-34426.156,-33731.666,-33719.016,-33720.542,-32855.636,-32303.193,-31551.944,-30005.224,-29147.409,-28758.365,-28142.003,-27284.227,-26220.428,-25213.479,-24710.756,-24506.338,-23705.32,-22847.535,-21989.727,-21131.912,-20274.134,-18833.955,-18558.512,-17274.558,-15557.395,-15289.069,-14963.925,-13246.762,-11991.261,-11133.439,-10225.95,-8906.5073,-7864.0475,-6281.8203,-4777.7324,-3770.7863,-2288.0042,-1046.6894,137.80757,313.82793,2684.3502,4671.3717,6828.8368,7409.6488,9552.9043,11113.828,12277.052,13994.169,16314.958,17513.691,20565.988,22283.151,24000.314,25717.413,28066.627,29606.245,32289.25,32955.297,36327.224,39201.992,42446.072,43715.777,46555.022,49280.637,49990.887,49431.329,49993.925,49995.434,49996.962,49998.513,50000.0,49667.771,49292.882,48662.356,48443.684,47166.895,47168.401,47169.955,45836.308,45646.099,45043.942,44640.654,44336.801,43635.209,42777.433,41919.615,41942.475,41624.39,41448.385,40086.329,39761.169,38903.369,38670.502,37897.947,37040.121,36182.324,35835.856,35176.879,33708.288,33461.281,33001.179,32455.865,31598.034,31450.437,30592.618,29734.813,28877.024,28061.803,28411.327,26694.197,25914.508,25298.183,23786.987,23582.569,22724.758,22371.173,21719.343,20953.833,20713.903,19074.86,18117.642,18119.196,16572.478,15714.659,14856.855,13423.763,13155.437,12993.634,11510.83,9395.967,8900.3719,7481.4988,7284.1835,6426.3676,5071.4384,4000.5678,3142.7622,2050.5859,716.94801,-140.86151,-1680.4556,-2566.6712,-3424.478,-5120.3179,-6560.4884,-8128.4937,-9298.7982,-11569.9,-12832.503,-13690.325,-15968.524,-16634.556,-17655.745,-20722.246,-22879.719,-24596.874,-26086.717,-27320.958,-31140.301,-32921.331,-33523.451,-37030.322,-40807.043,-44015.61,-45022.524,3,3000,4.1322314e-05,1.49202e-05,71374686,0.42521307
