epoch,loss,mae,val_loss,val_mae
68,0.05958124250173569,0.21352621912956238,0.04550107941031456,0.17403733730316162
69,0.05931991711258888,0.21273057162761688,0.04529378190636635,0.17358405888080597
70,0.058718759566545486,0.2116086184978485,0.045081280171871185,0.17313259840011597
71,0.0600389763712883,0.21386955678462982,0.04486849904060364,0.17267125844955444
72,0.05767815187573433,0.20959022641181946,0.04462713003158569,0.17216293513774872
73,0.05875694379210472,0.2118019014596939,0.04445211589336395,0.17177695035934448
74,0.05889882892370224,0.21124236285686493,0.044233277440071106,0.17129869759082794
75,0.05877504497766495,0.21123822033405304,0.04406174644827843,0.17091435194015503
76,0.05845281481742859,0.21105431020259857,0.04388736933469772,0.17053762078285217
77,0.05763784050941467,0.2098436951637268,0.043680768460035324,0.17008765041828156
78,0.056780118495225906,0.20782138407230377,0.04346076771616936,0.16960595548152924
79,0.05727221071720123,0.20833486318588257,0.04327473044395447,0.16920030117034912
80,0.05787358805537224,0.20997875928878784,0.04312454164028168,0.1688622236251831
81,0.05850209295749664,0.21096456050872803,0.04293743520975113,0.16844767332077026
82,0.057303473353385925,0.20902936160564423,0.04280222952365875,0.1681436151266098
83,0.05713251978158951,0.20857274532318115,0.04261711239814758,0.16773179173469543
84,0.05748109892010689,0.20867517590522766,0.04244205355644226,0.16733714938163757
85,0.058078065514564514,0.21029861271381378,0.04229874908924103,0.1670122593641281
86,0.05668466165661812,0.20758123695850372,0.04213942214846611,0.1666519194841385
87,0.05744734779000282,0.20847512781620026,0.0419645681977272,0.16625401377677917
88,0.056892309337854385,0.20824210345745087,0.04179501160979271,0.16586628556251526
89,0.056302543729543686,0.2063601315021515,0.041648223996162415,0.16552692651748657
90,0.05695265531539917,0.20814944803714752,0.041505612432956696,0.16519960761070251
91,0.05629761889576912,0.2072584480047226,0.04135093837976456,0.164842426776886
92,0.05583062022924423,0.20591144263744354,0.04119807481765747,0.16449062526226044
93,0.055481065064668655,0.20541046559810638,0.04105366766452789,0.1641552746295929
94,0.055974386632442474,0.20595182478427887,0.040938809514045715,0.1638820767402649
95,0.05535091832280159,0.2043384313583374,0.04078236594796181,0.1635199934244156
96,0.0549623966217041,0.2039932757616043,0.04063209518790245,0.1631750464439392
97,0.05439155176281929,0.2032993733882904,0.04050524905323982,0.162883460521698
98,0.05578653886914253,0.20477519929409027,0.04034089669585228,0.16250261664390564
99,0.053829412907361984,0.20190617442131042,0.040195535868406296,0.16217340528964996
100,0.05580175668001175,0.2053752988576889,0.0400724783539772,0.16187429428100586
101,0.05473940446972847,0.20377898216247559,0.03993183374404907,0.16154615581035614
102,0.055809296667575836,0.2057456523180008,0.03976667299866676,0.16114924848079681
103,0.05433981865644455,0.2028176635503769,0.039648376405239105,0.16087496280670166
104,0.05498368293046951,0.20362401008605957,0.039509210735559464,0.1605527698993683
105,0.054141510277986526,0.20232225954532623,0.03937526419758797,0.1602422595024109
106,0.05419820547103882,0.2022157460451126,0.03922346606850624,0.15988725423812866
107,0.054133251309394836,0.20209498703479767,0.03910219296813011,0.1596006602048874
108,0.0539502389729023,0.20187075436115265,0.038984499871730804,0.1593364030122757
109,0.05352691188454628,0.20058530569076538,0.03885892033576965,0.15904434025287628
110,0.053582485765218735,0.20071865618228912,0.03870658203959465,0.15868337452411652
111,0.05356884375214577,0.2015909105539322,0.03856765106320381,0.1583501398563385
112,0.05346819758415222,0.20103901624679565,0.03845216706395149,0.1580720841884613
113,0.052586767822504044,0.1989983171224594,0.03834531083703041,0.15782290697097778
114,0.053606946021318436,0.20132006704807281,0.03821388632059097,0.15750400722026825
115,0.053046561777591705,0.2002347707748413,0.038087502121925354,0.15719230473041534
116,0.05212816968560219,0.19809898734092712,0.03795914351940155,0.15687352418899536
117,0.05284843221306801,0.19994378089904785,0.037829965353012085,0.1565503478050232
118,0.05286358669400215,0.19952361285686493,0.03771825507283211,0.15627732872962952
119,0.05191834270954132,0.19765201210975647,0.03760084882378578,0.1559869796037674
120,0.051696743816137314,0.19763995707035065,0.03748107701539993,0.15568771958351135
121,0.05182676762342453,0.19728049635887146,0.03737212345004082,0.15542010962963104
122,0.052566077560186386,0.19882899522781372,0.03724086657166481,0.15509337186813354
123,0.0521797239780426,0.19841228425502777,0.037126388400793076,0.1548062264919281
124,0.0513773187994957,0.19652795791625977,0.03697629272937775,0.1544225811958313
125,0.051434263586997986,0.1971583217382431,0.03688664734363556,0.15420392155647278
126,0.0527404360473156,0.19895651936531067,0.03673846647143364,0.15382474660873413
127,0.05124545842409134,0.1965000182390213,0.03664087504148483,0.15357112884521484
128,0.05154601112008095,0.19658808410167694,0.036559395492076874,0.1533699482679367
129,0.05117899551987648,0.19640366733074188,0.036459628492593765,0.153126060962677
130,0.05057082697749138,0.19474105536937714,0.036380939185619354,0.15293186902999878
131,0.051079340279102325,0.19548273086547852,0.03625505417585373,0.15260049700737
132,0.050716008991003036,0.19515833258628845,0.03616921603679657,0.1523948460817337
133,0.050719719380140305,0.19531109929084778,0.03609345480799675,0.15220634639263153
134,0.05087956786155701,0.19551396369934082,0.03596973791718483,0.15187866985797882
135,0.04999823868274689,0.1929435282945633,0.03586976230144501,0.1516111195087433
136,0.05116197466850281,0.19594040513038635,0.035763535648584366,0.1513388603925705
137,0.04999598488211632,0.1937662959098816,0.03565772622823715,0.15106482803821564
138,0.04898013547062874,0.19142404198646545,0.03554998338222504,0.15079589188098907
139,0.04889975115656853,0.19185304641723633,0.0354444719851017,0.15051361918449402
140,0.04942810535430908,0.19273249804973602,0.035332486033439636,0.15022385120391846
141,0.04899319261312485,0.19151629507541656,0.03525347635149956,0.1500386744737625
142,0.04987718164920807,0.1932593584060669,0.03513617813587189,0.14973852038383484
143,0.049865320324897766,0.1929508000612259,0.035020843148231506,0.14942902326583862
144,0.04804065451025963,0.189581960439682,0.03496099263429642,0.14928875863552094
145,0.04823936149477959,0.18988586962223053,0.03484715148806572,0.148981973528862
146,0.04976305365562439,0.19263355433940887,0.03473684936761856,0.14869432151317596
147,0.04878547415137291,0.19064800441265106,0.034658901393413544,0.1484905332326889
148,0.04854148253798485,0.19019441306591034,0.03456565737724304,0.14823800325393677
149,0.04879897087812424,0.19004419445991516,0.03449535369873047,0.1480586975812912
150,0.04858768358826637,0.19016686081886292,0.03443707525730133,0.14791066944599152
151,0.04908640682697296,0.19078396260738373,0.0343194417655468,0.14759168028831482
152,0.04861072823405266,0.19096152484416962,0.0342269204556942,0.14734749495983124
153,0.04785925894975662,0.18964798748493195,0.03414613753557205,0.14713342487812042
154,0.04853971302509308,0.18988750874996185,0.034054845571517944,0.14691033959388733
155,0.047540586441755295,0.18879985809326172,0.03396662324666977,0.1466759443283081
156,0.0474339984357357,0.1882006675004959,0.03388332575559616,0.14645399153232574
157,0.04833121597766876,0.19025881588459015,0.033788979053497314,0.14621402323246002
158,0.04807951673865318,0.18936485052108765,0.03369031101465225,0.14594373106956482
159,0.0478532612323761,0.18835662305355072,0.03359074890613556,0.14567159116268158
160,0.0479109100997448,0.18937283754348755,0.03352326154708862,0.1454945206642151
161,0.04693295806646347,0.1868613064289093,0.033465318381786346,0.1453525274991989
162,0.047408945858478546,0.18784253299236298,0.03340955078601837,0.14522294700145721
163,0.04569583386182785,0.18413235247135162,0.033339641988277435,0.14504951238632202
164,0.04640129208564758,0.1856069266796112,0.03325337544083595,0.14481589198112488
165,0.0472472719848156,0.1877896934747696,0.0331648550927639,0.14457708597183228
166,0.04685279726982117,0.1863299161195755,0.033074624836444855,0.144328311085701
167,0.04583605378866196,0.18445177376270294,0.03295129910111427,0.1439855396747589
168,0.0462983213365078,0.18551753461360931,0.032871127128601074,0.14376197755336761
169,0.046681731939315796,0.18569613993167877,0.03278658911585808,0.14353637397289276
170,0.04654057323932648,0.18612080812454224,0.03271466866135597,0.14335687458515167
171,0.046429943293333054,0.18561817705631256,0.032625410705804825,0.14310812950134277
172,0.047709714621305466,0.18767337501049042,0.032528024166822433,0.1428491324186325
173,0.045781999826431274,0.18484610319137573,0.03245401754975319,0.14265009760856628
174,0.046054914593696594,0.18502390384674072,0.032377444207668304,0.1424466371536255
175,0.04647976905107498,0.18569597601890564,0.03228374198079109,0.14217953383922577
176,0.0463663786649704,0.18505631387233734,0.03220266476273537,0.14195390045642853
177,0.04553476348519325,0.1837620884180069,0.032130107283592224,0.14174668490886688
178,0.04477526992559433,0.1821696162223816,0.032063618302345276,0.14156663417816162
179,0.04694323614239693,0.18567022681236267,0.031977441161870956,0.1413314938545227
180,0.045258015394210815,0.1830575317144394,0.031916432082653046,0.14116020500659943
181,0.045799754559993744,0.18368254601955414,0.03185923397541046,0.14102087914943695
182,0.044900454580783844,0.18193158507347107,0.03178302198648453,0.14081595838069916
183,0.0447562150657177,0.18084359169006348,0.03174127638339996,0.14072372019290924
184,0.04583481699228287,0.18444867432117462,0.03166532516479492,0.14051984250545502
185,0.045155979692935944,0.18246008455753326,0.03159177675843239,0.1403224915266037
186,0.04465103521943092,0.18173961341381073,0.03150603547692299,0.14008186757564545
187,0.04530959948897362,0.18236462771892548,0.03144916519522667,0.13993071019649506
188,0.04537162557244301,0.18370558321475983,0.03136824071407318,0.13971959054470062
189,0.043777503073215485,0.17960301041603088,0.03130749985575676,0.13954800367355347
190,0.04471588134765625,0.1824733316898346,0.031234536319971085,0.13934868574142456
191,0.04531222954392433,0.18250538408756256,0.03117523342370987,0.13918720185756683
192,0.04454336687922478,0.18074931204319,0.031091924756765366,0.13895249366760254
193,0.04356107860803604,0.17907239496707916,0.031025435775518417,0.13876326382160187
194,0.045599061995744705,0.18313899636268616,0.03093103878200054,0.13849273324012756
195,0.04489148408174515,0.18109863996505737,0.030873388051986694,0.1383550763130188
196,0.04406316205859184,0.18070319294929504,0.03080158121883869,0.13813982903957367
197,0.043213892728090286,0.17825175821781158,0.03073916584253311,0.13796871900558472
198,0.04472469165921211,0.1817772090435028,0.03067292831838131,0.13780628144741058
199,0.043564047664403915,0.1793113797903061,0.030627191066741943,0.1376877874135971
200,0.042711105197668076,0.17704394459724426,0.030556248500943184,0.1374834179878235
201,0.04389582946896553,0.17974421381950378,0.030490338802337646,0.13731102645397186
202,0.04337666928768158,0.17768511176109314,0.030433006584644318,0.13717693090438843
203,0.042715393006801605,0.17680679261684418,0.030368469655513763,0.1370028555393219
204,0.043210335075855255,0.1780548244714737,0.03029979020357132,0.1368185579776764
205,0.04495507851243019,0.1812315136194229,0.03021356463432312,0.13658352196216583
206,0.04249009117484093,0.17706060409545898,0.03013956919312477,0.13637088239192963
207,0.04345462843775749,0.1791386902332306,0.03007749654352665,0.13621313869953156
208,0.043552178889513016,0.17883820831775665,0.03000424988567829,0.13600941002368927
209,0.04260462522506714,0.17693105340003967,0.029946960508823395,0.13585257530212402
210,0.042004477232694626,0.17475737631320953,0.02989211305975914,0.13571466505527496
211,0.043005894869565964,0.17726129293441772,0.02983267791569233,0.13557066023349762
212,0.04239998385310173,0.17615212500095367,0.02977672964334488,0.13542497158050537
213,0.04296457767486572,0.1774841547012329,0.02970684878528118,0.13522391021251678
214,0.04305371642112732,0.17739000916481018,0.029649581760168076,0.13508212566375732
215,0.04240076616406441,0.17590834200382233,0.029598083347082138,0.13495463132858276
216,0.041858378797769547,0.1750863939523697,0.029518507421016693,0.1347159743309021
217,0.042567718774080276,0.1768241971731186,0.029437486082315445,0.1344803124666214
218,0.042215991765260696,0.1759374737739563,0.029394013807177544,0.13440479338169098
219,0.04276260733604431,0.1761101931333542,0.029337158426642418,0.1342729926109314
220,0.041748955845832825,0.17415186762809753,0.029273059219121933,0.13409125804901123
221,0.04213972017168999,0.1760583370923996,0.029189923778176308,0.13383787870407104
222,0.04183219373226166,0.17429667711257935,0.029135048389434814,0.13368219137191772
223,0.041190218180418015,0.17256461083889008,0.029112419113516808,0.13365384936332703
224,0.04314581677317619,0.17768871784210205,0.029043279588222504,0.13345833122730255
225,0.041735585778951645,0.17445966601371765,0.02900204062461853,0.13336296379566193
226,0.04292880743741989,0.17748410999774933,0.028941771015524864,0.13320641219615936
227,0.042412348091602325,0.17639154195785522,0.028884967789053917,0.13307026028633118
228,0.04103446006774902,0.17361916601657867,0.028832219541072845,0.13292986154556274
229,0.04148751497268677,0.17389118671417236,0.028796322643756866,0.1328621357679367
230,0.04185178130865097,0.1748720109462738,0.02874184399843216,0.13272625207901
231,0.04120974987745285,0.1729479283094406,0.028671463951468468,0.13252229988574982
232,0.04069749265909195,0.17206180095672607,0.028627434745430946,0.13241997361183167
233,0.04092905670404434,0.17316478490829468,0.02859243005514145,0.13235218822956085
234,0.04088243097066879,0.17305238544940948,0.028525598347187042,0.13216401636600494
235,0.04008140787482262,0.1706211417913437,0.02847394347190857,0.13203293085098267
236,0.04094468429684639,0.17263875901699066,0.028412487357854843,0.13186699151992798
237,0.04092581570148468,0.1725204735994339,0.028346572071313858,0.13167628645896912
238,0.04106215387582779,0.1727995127439499,0.028272181749343872,0.13146241009235382
239,0.04068624600768089,0.17207370698451996,0.028227806091308594,0.13135328888893127
240,0.040349993854761124,0.17159390449523926,0.028175489977002144,0.1312166303396225
241,0.04078024625778198,0.17213544249534607,0.02811153419315815,0.1310463547706604
242,0.03993402421474457,0.17043766379356384,0.028035452589392662,0.1308141052722931
243,0.039893973618745804,0.16995862126350403,0.027960816398262978,0.13058823347091675
244,0.039562102407217026,0.17028306424617767,0.027908219024538994,0.1304536908864975
245,0.03985748812556267,0.17028109729290009,0.02787237986922264,0.1303640604019165
246,0.04083920270204544,0.17194001376628876,0.0278195571154356,0.13025210797786713
247,0.039775241166353226,0.1696477085351944,0.02776268869638443,0.13009589910507202
248,0.04076504334807396,0.171372190117836,0.02769848145544529,0.12993532419204712
249,0.040705759078264236,0.17215760052204132,0.027624977752566338,0.12970608472824097
250,0.04066838324069977,0.17195922136306763,0.027577640488743782,0.1296195387840271
251,0.04078371822834015,0.17269393801689148,0.02753870189189911,0.12953726947307587
252,0.03912356495857239,0.16886992752552032,0.027501216158270836,0.1294526755809784
253,0.03945399448275566,0.1696096807718277,0.02745550125837326,0.1293359249830246
254,0.039812054485082626,0.16988056898117065,0.027387544512748718,0.12911683320999146
255,0.03946762904524803,0.16877953708171844,0.02735166624188423,0.12904353439807892
256,0.03927084431052208,0.16808710992336273,0.027288375422358513,0.12886926531791687
257,0.038986559957265854,0.16788898408412933,0.027244478464126587,0.12876075506210327
258,0.03938012197613716,0.16871167719364166,0.027190862223505974,0.12862080335617065
259,0.03955134004354477,0.16877615451812744,0.027128756046295166,0.12843747437000275
260,0.03807508200407028,0.1656705141067505,0.027067599818110466,0.12826532125473022
261,0.03925464674830437,0.16868458688259125,0.027037430554628372,0.1282302290201187
262,0.03893033787608147,0.16808867454528809,0.02699347957968712,0.12813794612884521
263,0.03857935220003128,0.1670435220003128,0.026941567659378052,0.12798620760440826
264,0.03797744959592819,0.16500729322433472,0.026885947212576866,0.12783057987689972
265,0.03859955444931984,0.16709354519844055,0.02683291584253311,0.12767502665519714
266,0.038584597408771515,0.16707757115364075,0.026794221252202988,0.12758833169937134
267,0.03839391469955444,0.16629526019096375,0.026731261983513832,0.12739285826683044
268,0.03821662813425064,0.16620779037475586,0.026688070967793465,0.12728220224380493
269,0.03741064295172691,0.16383884847164154,0.026645712554454803,0.1271706372499466
270,0.03822121396660805,0.16630122065544128,0.0265938863158226,0.12702956795692444
271,0.03723805025219917,0.16398251056671143,0.026544686406850815,0.1268904209136963
272,0.03827497735619545,0.16520847380161285,0.026501381769776344,0.12680065631866455
273,0.03866465389728546,0.1679866462945938,0.026453256607055664,0.1266772300004959
274,0.0386924222111702,0.16615566611289978,0.026397190988063812,0.12651947140693665
275,0.03779616206884384,0.1651095151901245,0.026342542842030525,0.12635308504104614
276,0.03727995604276657,0.1640072613954544,0.026300545781850815,0.12623541057109833
277,0.03750940039753914,0.16369368135929108,0.026218829676508904,0.1259690821170807
278,0.0371452197432518,0.1640593260526657,0.026188012212514877,0.1259070187807083
279,0.03862877935171127,0.16627532243728638,0.026130693033337593,0.12573787569999695
280,0.03718635067343712,0.16308754682540894,0.026081955060362816,0.12558135390281677
281,0.037636611610651016,0.16464166343212128,0.02602417767047882,0.12541121244430542
282,0.03735002502799034,0.16382411122322083,0.02597760409116745,0.12527406215667725
283,0.03856687247753143,0.16807518899440765,0.025921281427145004,0.1251509040594101
284,0.036802999675273895,0.1626676768064499,0.025889240205287933,0.1250859797000885
285,0.03831091523170471,0.165936678647995,0.025845304131507874,0.12494908273220062
286,0.03704337775707245,0.1626785546541214,0.025800148025155067,0.12482456117868423
287,0.037177976220846176,0.16268223524093628,0.0257376991212368,0.1246221587061882
288,0.03731846809387207,0.16423508524894714,0.02568788081407547,0.12446056306362152
289,0.036262109875679016,0.16085901856422424,0.025642788037657738,0.12433481216430664
290,0.03723075985908508,0.16277922689914703,0.025580674409866333,0.1241241991519928
291,0.03633579611778259,0.16202685236930847,0.02553258277475834,0.12397730350494385
292,0.036695729941129684,0.1616891473531723,0.025486627593636513,0.1238536536693573
293,0.03593846410512924,0.16014453768730164,0.02542566880583763,0.12366647273302078
294,0.036314383149147034,0.1619196981191635,0.025375764816999435,0.12352458387613297
295,0.036458130925893784,0.1620008498430252,0.025331266224384308,0.12340002506971359
296,0.0363045409321785,0.16117149591445923,0.02529645897448063,0.12334050238132477
297,0.036716192960739136,0.16182951629161835,0.02526780217885971,0.12329387664794922
298,0.03677386790513992,0.1620698869228363,0.025229698047041893,0.12319542467594147
299,0.03753743693232536,0.16495998203754425,0.02516857534646988,0.12300997227430344
300,0.035427264869213104,0.15929266810417175,0.025141913443803787,0.12293536216020584
301,0.03629478067159653,0.16079171001911163,0.025112245231866837,0.12288282811641693
302,0.03549422696232796,0.15894097089767456,0.02507804147899151,0.12279810011386871
303,0.036316461861133575,0.1609831303358078,0.025039277970790863,0.12270128726959229
304,0.03622223809361458,0.1610216349363327,0.025014828890562057,0.12267035990953445
305,0.03616657108068466,0.1599499136209488,0.024969497695565224,0.12254765629768372
306,0.03576119616627693,0.1598930060863495,0.02493521384894848,0.12246745079755783
307,0.03542821854352951,0.15942397713661194,0.024909399449825287,0.12244612723588943
308,0.03498723730444908,0.1583646982908249,0.024884849786758423,0.12241581827402115
309,0.035920049995183945,0.1608590930700302,0.024831553921103477,0.12225374579429626
310,0.034741416573524475,0.15673114359378815,0.02478916570544243,0.1221366822719574
311,0.035632822662591934,0.1599598079919815,0.02473853901028633,0.12197518348693848
312,0.0349980965256691,0.15816065669059753,0.024706002324819565,0.12188658118247986
313,0.036170028150081635,0.16083210706710815,0.024655776098370552,0.12173935770988464
314,0.035616371780633926,0.1600216031074524,0.024609293788671494,0.12160616368055344
315,0.036314431577920914,0.1617940068244934,0.024561163038015366,0.12145853042602539
316,0.03558248281478882,0.1591809242963791,0.0244956836104393,0.12122496962547302
317,0.03536493331193924,0.1583510935306549,0.02442733384668827,0.12099184095859528
318,0.03553483262658119,0.15883846580982208,0.024389665573835373,0.12091168016195297
319,0.03494560346007347,0.15866169333457947,0.024323860183358192,0.12069116532802582
320,0.03520359843969345,0.15937580168247223,0.024286212399601936,0.12059225142002106
321,0.03476078063249588,0.15767061710357666,0.024251798167824745,0.12051721662282944
322,0.034852538257837296,0.15763497352600098,0.024218451231718063,0.12043356895446777
323,0.034546270966529846,0.155656635761261,0.02418617159128189,0.12038885056972504
324,0.0338665246963501,0.15517385303974152,0.024151727557182312,0.12028202414512634
325,0.03499281778931618,0.1578100174665451,0.02411463111639023,0.12018488347530365
326,0.03416543826460838,0.15538358688354492,0.024099193513393402,0.12018581479787827
327,0.034481246024370193,0.15661881864070892,0.024054206907749176,0.12008462846279144
328,0.03404780477285385,0.15581893920898438,0.02403329312801361,0.1200738474726677
329,0.03387054055929184,0.15464387834072113,0.023982487618923187,0.11991124600172043
330,0.03360102325677872,0.15409229695796967,0.02394179441034794,0.11980153620243073
331,0.0350441075861454,0.15757934749126434,0.023883944377303123,0.11963430792093277
332,0.035229768604040146,0.15813329815864563,0.02384757064282894,0.1195669174194336
333,0.03426787257194519,0.1566091626882553,0.023812297731637955,0.11947236955165863
334,0.033919401466846466,0.15493232011795044,0.023777728900313377,0.1193569079041481
335,0.034390825778245926,0.1557287722826004,0.023715689778327942,0.11913144588470459
336,0.033526163548231125,0.15370479226112366,0.02368100732564926,0.11904364079236984
337,0.03336234763264656,0.1538611203432083,0.02363266795873642,0.11887698620557785
338,0.03440859913825989,0.15667355060577393,0.023591017350554466,0.11876323819160461
339,0.034637052565813065,0.15779875218868256,0.02355380356311798,0.11867562681436539
340,0.03422970324754715,0.15555858612060547,0.02352018840610981,0.11856792867183685
341,0.03411489725112915,0.15637673437595367,0.02347591705620289,0.11842623353004456
342,0.03342653065919876,0.15386128425598145,0.023453151807188988,0.11839836090803146
343,0.034257013350725174,0.1552591323852539,0.02341383323073387,0.11830571293830872
344,0.03363965451717377,0.15382979810237885,0.023365585133433342,0.11816824972629547
345,0.03329881280660629,0.15349747240543365,0.023343699052929878,0.11817194521427155
346,0.03399162366986275,0.15434856712818146,0.02329317294061184,0.11800342053174973
347,0.03389568254351616,0.1552547812461853,0.023239394649863243,0.1178228035569191
348,0.034500136971473694,0.15669700503349304,0.023203842341899872,0.11774894595146179
349,0.03315000236034393,0.15376703441143036,0.023179732263088226,0.11767865717411041
350,0.03319566324353218,0.15303152799606323,0.02314228191971779,0.11757108569145203
351,0.03319530934095383,0.15379442274570465,0.02309936285018921,0.11741983890533447
352,0.03282000124454498,0.15187455713748932,0.02304830029606819,0.11725041270256042
353,0.032365649938583374,0.15067796409130096,0.02302522584795952,0.1172209084033966
354,0.03274017199873924,0.1528913825750351,0.022989241406321526,0.11710315197706223
355,0.032772496342659,0.15197238326072693,0.022953379899263382,0.11701038479804993
356,0.0328889898955822,0.15287230908870697,0.022907264530658722,0.11684972792863846
357,0.03236823156476021,0.15127712488174438,0.022885344922542572,0.11682631075382233
358,0.032503463327884674,0.15221834182739258,0.022864066064357758,0.11680248379707336
359,0.032304972410202026,0.15061551332473755,0.022831734269857407,0.11671200394630432
360,0.032372672110795975,0.15093563497066498,0.0227841567248106,0.1165526956319809
361,0.03157589212059975,0.1481630951166153,0.02274228446185589,0.11643946170806885
362,0.031761690974235535,0.1496248096227646,0.02271706610918045,0.11640527844429016
363,0.03225027024745941,0.15083742141723633,0.02268594317138195,0.11639976501464844
364,0.03156811371445656,0.14861494302749634,0.022665658965706825,0.11640039086341858
365,0.031237170100212097,0.14875677227973938,0.02262253314256668,0.11623826622962952
366,0.03353505954146385,0.15377803146839142,0.022569924592971802,0.11608391255140305
