E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,fname,deltaX,mX,deltaY,mY,sigma,eta
-43211.092,-39352.726,-43428.594,-44418.926,-43646.095,-44719.076,-44745.178,-44771.281,-45458.569,-45457.122,-44849.588,-45784.822,-46279.264,-46305.367,-46331.469,-46357.572,-47706.047,-46437.326,-47813.351,-47839.453,-47865.556,-47891.658,-47917.761,-47943.863,-47969.966,-47996.068,-48022.171,-48048.273,-48074.376,-49119.807,-49504.052,-48345.529,-49446.059,-49582.36,-48230.991,-48394.841,-49660.667,-49686.77,-49712.872,-49738.975,-49214.089,-49047.345,-49100.997,-48465.914,-48492.016,-49482.349,-48874.814,-49699.85,-49973.897,-50000.0,-48648.631,-48674.734,-48700.837,-48974.884,-49469.327,-47814.914,-48805.247,-48252.811,-47479.981,-47506.083,-47532.186,-47558.288,-47584.391,-46536.066,-46259.125,-46285.227,-46311.33,-46337.432,-46253.337,-45205.012,-46415.74,-45725.557,-42831.421,-40984.163,-41010.266,-40347.633,-39685.0,-39711.102,-38800.524,-36347.179,-33453.043,-31743.532,-29042.242,-24798.184,-22041.795,-22977.028,-18622.771,-14874.591,-12669.194,-8783.2889,-5338.1649,-2884.8204,-45.782347,5768.585,12464.544,15882.124,22550.531,25637.513,31920.228,36605.077,36826.919,43714.274,41233.38,44978.654,43792.582,44149.278,45222.258,45248.361,45274.463,45961.752,46704.139,46730.242,46756.344,46782.447,46808.549,46834.652,46860.754,46886.857,46912.959,46939.062,47158.01,48368.738,48394.841,48420.943,47923.607,47701.764,48499.251,47753.97,48028.017,47640.878,48245.518,49731.74,48848.712,48681.968,48708.071,48789.272,50000.0,48786.379,49115.525,49830.363,48864.686,48890.789,49550.528,49604.18,48969.096,48113.617,48608.06,49047.404,47943.98,48934.312,49125.711,49151.814,47883.094,49204.019,48982.177,48209.346,49282.327,48812.54,47957.061,47983.163,48009.266,48035.368,48061.471,48087.573,48113.676,48139.778,45686.433,45437.041,45463.144,45379.049,44330.724,45541.451,45209.411,43775.395,42864.817,42890.919,41539.551,40188.182,38506.221,36548.765,35114.748,33680.731,29877.464,28057.756,27973.66,23702.053,19485.545,16811.804,15377.787,13172.383,9754.7976,7218.8095,3498.1991,604.06301,-2290.0723,-11355.27,-16756.409,-20284.186,-25767.968,-31582.342,-36101.894,-39078.679,5,2000,4.7169811e-05,2.276711e-06,1391244400.0,0.5025807,0.9773528
-43183.309,-39323.991,-43400.864,-44639.446,-44665.555,-44691.664,-44717.773,-44743.882,-45431.34,-46173.911,-45373.333,-45757.673,-46252.238,-46278.347,-46304.456,-46330.565,-47679.372,-47733.037,-46519.116,-47619.918,-46736.672,-47865.029,-47891.138,-48440.815,-48714.93,-47969.465,-47995.574,-48875.926,-49425.603,-49451.712,-48375.572,-49311.036,-49530.039,-49556.148,-48204.446,-48368.336,-49634.474,-49660.583,-49686.692,-49712.801,-49187.786,-49021.002,-49791.128,-49018.107,-49347.334,-49869.455,-49895.564,-48791.868,-48569.971,-48596.08,-50000.0,-48565.63,-47627.271,-49830.321,-48726.625,-48339.391,-47401.032,-48005.822,-48169.712,-47479.359,-48332.155,-47090.678,-46179.875,-47280.677,-46452.543,-46258.202,-47607.009,-44960.166,-46336.529,-46169.745,-45010.936,-44678.814,-43685.343,-42664.316,-40981.94,-40319.143,-38884.773,-37450.402,-36952.943,-35959.472,-34525.102,-30720.897,-27633.153,-24738.304,-21953.679,-21704.225,-18588.924,-14233.586,-11035.628,-10124.826,-6678.8518,-3591.109,2142.0237,7544.4832,13387.857,18266.759,22208.745,24304.465,31801.203,37947.686,39630.063,42385.684,42577.13,45193.524,45219.633,44915.067,44720.726,46179.758,45902.749,46727.988,46010.079,45402.395,46337.859,46832.424,46858.533,46884.642,46910.751,46936.86,46990.525,48256.664,47015.187,47041.296,47067.405,47093.514,47119.623,47145.732,47860.746,48575.76,48601.869,48627.978,48654.087,47577.948,48513.412,50000.0,48786.079,48784.632,48810.741,48836.85,48862.959,48889.068,48915.177,49492.41,49711.413,48993.504,48220.482,48549.71,49071.831,49097.94,49124.049,49150.158,47881.124,47824.565,49145.816,48042.12,49280.702,49306.811,49332.92,48863.017,48007.327,48033.436,48059.545,48085.654,48111.763,47145.848,47860.863,47032.729,48078.418,46919.61,45512.796,45428.68,44380.096,45315.56,43881.19,42887.719,42913.828,42333.7,40899.33,39464.959,38884.831,37974.029,34500.499,33451.915,31108.19,28213.34,28018.999,21100.942,19666.571,18011.751,15420.02,12828.284,7949.3767,4503.4081,2683.259,1304.001,-3051.3283,-8288.4476,-16033.196,-22675.695,-27361.699,-31717.029,-33482.074,-39049.876,5,2000,4.7169811e-05,2.249088e-06,1391587500.0,0.8160074,0.9888772
-41401.281,-38851.417,-41782.037,-44219.413,-44245.376,-44271.339,-44297.302,-44323.266,-44349.229,-45115.057,-44949.204,-45331.398,-45823.203,-45849.166,-47026.031,-46038.105,-47242.372,-47295.738,-46088.592,-47375.066,-47401.03,-47426.993,-47452.956,-47478.919,-47504.883,-47530.846,-47556.809,-47582.772,-48540.418,-47990.93,-48756.759,-47878.442,-48973.1,-49108.673,-47764.515,-47790.478,-47816.442,-48143.831,-48854.855,-48360.172,-48742.367,-49206.769,-50000.0,-49368.305,-49394.268,-49420.232,-49446.195,-48348.659,-48128.001,-48153.964,-49550.048,-49411.597,-47190.562,-49381.316,-48283.78,-48309.743,-48335.706,-47786.219,-47017.512,-47043.475,-47891.511,-47561.243,-46134.878,-45777.207,-45803.171,-47062.243,-45909.902,-45881.06,-45907.024,-45741.17,-44314.805,-43244.672,-42832.196,-41926.477,-41349.587,-40608.283,-39866.978,-37591.138,-36575.81,-33560.105,-31421.277,-29994.912,-29829.058,-25826.866,-22865.966,-19082.993,-19465.185,-14284.678,-11789.622,-9897.4262,-7018.7332,-4140.0407,163.57802,5946.92,11730.272,14636.373,20227.905,25216.585,33164.725,35413.162,39579.769,42320.011,39852.354,43742.058,44014.643,45164.106,45190.069,45216.032,45817.446,45980.421,45293.922,46141.958,46715.969,46741.932,46767.896,46793.859,46819.822,46845.785,46871.749,46897.712,46923.675,47223.663,48345.723,48371.686,48397.649,48423.612,48449.576,48475.539,49350.977,48965.904,47539.539,49401.464,48797.172,48631.318,50000.0,48683.245,48709.208,48954.391,49528.402,48184.245,49717.341,49387.073,49604.853,48890.951,49711.584,48559.243,48557.804,48994.804,49020.767,49046.73,47784.78,47728.536,47754.499,47944.877,48929.925,48161.218,48817.437,47884.315,47910.278,47936.242,47962.205,47988.168,48014.131,47053.608,47764.631,48092.021,48117.984,46828.632,46799.79,46606.534,44111.475,44137.438,43807.17,43257.682,43694.682,41665.464,39471.831,38812.734,38838.697,37932.978,35492.724,32614.031,32091.946,29596.886,28060.912,25154.816,21097.819,19013.796,14134.727,12324.724,9911.8622,7389.4062,4949.1601,2125.2719,-3658.0775,-12072.05,-19335.135,-23035.905,-28161.596,-32739.239,-37070.26,-38661.039,5,2000,4.7169811e-05,2.125596e-06,1383820700.0,0.6339525,0.9940388
-41463.512,-38998.416,-43048.328,-44278.72,-44304.656,-44330.593,-44356.529,-44382.465,-44408.402,-44434.338,-45281.494,-45854.91,-45880.846,-45906.783,-45932.719,-45958.655,-45984.592,-46037.902,-47295.668,-46254.018,-47457.036,-47482.973,-47508.909,-48054.951,-48929.481,-48271.068,-47612.654,-47638.59,-47664.527,-49716.138,-49358.839,-47933.954,-49027.476,-47821.582,-47874.893,-49077.91,-48091.009,-48965.539,-47923.89,-48415.184,-49344.462,-50000.0,-49341.587,-48053.571,-48079.508,-48105.444,-49171.592,-48403.683,-49387.708,-49577.889,-48235.126,-49547.639,-48451.242,-49435.268,-48338.871,-48364.807,-47898.012,-47047.98,-47730.892,-47729.455,-47125.789,-48055.067,-46575.434,-45834.899,-45860.835,-45886.771,-45912.708,-44597.318,-45855.084,-44621.817,-44100.274,-42292.153,-42892.943,-41468.058,-40645.4,-40671.337,-39930.801,-37657.322,-36643.047,-35656.146,-33136.301,-31437.676,-30012.791,-25905.255,-21633.475,-19031.508,-18400.467,-14676.155,-12484.802,-9088.9994,-6569.1547,-2242.6267,2795.6178,8572.9686,14350.324,17253.404,20758.713,28452.241,29904.5,37598.029,39433.524,40802.223,41074.526,44795.951,43863.797,45012.067,45038.003,45063.94,45089.876,45772.788,46510.448,45715.165,46096.963,46588.257,46614.193,46640.13,46666.066,46692.002,46717.939,46743.875,46961.429,48164.447,47834.521,47285.604,48242.256,48268.192,47609.779,47717.837,48346.001,47441.222,48042.012,48423.81,49626.828,48585.179,48501.619,49841.507,48553.492,48579.428,48906.478,50000.0,49560.578,48683.173,48709.109,48735.046,48760.982,48786.918,49770.944,49167.279,48864.727,48890.664,47630.022,48942.536,48968.473,48994.409,48773.979,47677.582,47703.518,47729.455,47755.391,47781.327,47807.264,47833.2,47859.136,46899.609,47609.895,46787.238,47826.011,46674.866,45277.355,45303.291,45137.61,43712.725,42999.563,43600.353,42695.574,42119.283,40694.397,39269.512,38693.221,37788.442,36363.556,33843.712,32145.087,30720.202,26612.666,21026.934,19738.919,19107.879,15082.465,12589.995,10699.747,7276.5571,3579.6391,-1431.2386,-6277.8723,-10029.538,-16272.25,-22460.213,-25992.895,-30073.057,-35686.163,-38726.113,5,2000,4.7169811e-05,2.201684e-06,1382385100.0,0.58834344,0.9757438
-41036.573,-41226.641,-43824.198,-43603.899,-42836.443,-43901.961,-44420.323,-44747.18,-43979.724,-44744.307,-44578.723,-44960.296,-45451.3,-45477.221,-45503.142,-45529.063,-45554.984,-46948.796,-46974.717,-47000.638,-47026.559,-47052.48,-47078.401,-47624.121,-47896.263,-46472.219,-46580.213,-48056.099,-47671.653,-47259.848,-48380.083,-47503.195,-47337.611,-47363.532,-47389.453,-47415.374,-47660.158,-48534.172,-47876.147,-48886.95,-48365.714,-47570.9,-47596.821,-47622.742,-48524.114,-50000.0,-49396.691,-47972.647,-48956.092,-47860.342,-49172.081,-47830.11,-47856.031,-47881.952,-47907.873,-47933.794,-48452.156,-48204.499,-46643.666,-46669.587,-46695.508,-46721.429,-46747.35,-46773.271,-46799.192,-45594.01,-45483.142,-45509.063,-45534.984,-45369.4,-44218.935,-43533.552,-41972.719,-41889.208,-39617.072,-40244.865,-39340.62,-36712.831,-36218.953,-35232.634,-31619.964,-29648.763,-28224.719,-25460.141,-21327.672,-21080.015,-17987.141,-13362.222,-9886.3472,-10486.777,-5615.6562,-470.94726,4564.3241,10338.265,13485.858,16824.95,22188.522,25719.119,34611.851,38306.595,37076.93,41180.604,41452.746,45336.121,45362.042,45387.963,45413.884,45439.805,45465.726,45491.647,46256.23,46911.381,46034.493,45595.331,46688.208,47015.065,47040.986,47066.907,48460.719,48377.209,47336.175,48264.904,47552.163,48152.599,47248.354,47876.147,47984.141,48092.136,48719.929,48745.85,48771.771,48797.692,50000.0,48958.966,48875.455,48901.376,48927.297,48953.218,48979.139,49005.06,49030.981,49604.059,49821.485,49108.744,48341.288,48668.145,49186.507,49212.428,49238.349,48060.526,47922.3,49316.112,49259.96,48164.21,49147.655,48051.905,48077.826,48103.747,48129.668,48155.589,48181.51,48207.431,48233.352,48259.273,48285.194,47162.086,45738.042,46940.349,46993.628,45569.584,44337.045,44362.966,44033.235,43046.916,43072.837,42496.886,41072.842,40414.817,38744.553,36800.71,36388.906,34226.2,32528.578,31104.534,26999.422,22675.448,18898.63,19499.066,15776.964,13969.91,10630.813,6853.992,4609.2212,1051.2663,-3929.2958,-5626.9182,-13261.19,-21716.197,-26696.759,-32224.478,-34140.963,-38300.79,5,2000,4.7169811e-05,1.910374e-06,1381569100.0,0.5930181,0.9899601
-42418.481,-41163.283,-42633.664,-43858.743,-43884.567,-43910.392,-43936.216,-43962.04,-43987.865,-44749.595,-44584.629,-44964.779,-45453.951,-45479.776,-45505.6,-45531.424,-46865.526,-45610.329,-46971.687,-46997.511,-47023.335,-47049.16,-47074.984,-47100.808,-47126.633,-47152.457,-47178.281,-47204.106,-47229.93,-48264.218,-48644.368,-47498.193,-47333.227,-47359.051,-48802.177,-50000.0,-48581.268,-47762.162,-48850.962,-48413.438,-48084.937,-48928.435,-48954.26,-48189.666,-47643.119,-48622.896,-48021.837,-47720.592,-47746.416,-47772.24,-47798.065,-47823.889,-47849.713,-47875.538,-47901.362,-47927.186,-47953.011,-47406.463,-46641.87,-47403.601,-47238.634,-46719.343,-46745.167,-46770.991,-45652.073,-46686.361,-45540.187,-45511.499,-45428.3,-44391.149,-45316.414,-44252.007,-43841.739,-41905.146,-40241.112,-39585.541,-38166.809,-37593.006,-36692.133,-35273.401,-32764.437,-31073.146,-28400.648,-25537.358,-22783.092,-22400.08,-17874.185,-13021.212,-11984.06,-10619.844,-5766.8916,-3148.9046,1758.5624,7756.2608,10047.187,15772.339,22969.299,30166.259,32566.2,37827.999,39492.033,40854.823,41044.182,43632.05,43903.177,45046.488,44663.476,44716.556,45914.379,45149.785,45911.516,46564.224,46590.048,46615.872,46641.696,46667.521,46693.345,46719.169,46744.994,46770.818,46796.642,46822.467,46848.291,47310.208,47744.869,46925.764,47632.983,48340.202,48366.026,48391.851,48417.675,47353.268,48278.533,48495.148,48520.972,48546.797,48708.9,49743.188,48624.269,48650.094,49139.267,49519.416,48727.567,48753.391,48779.215,48805.04,48830.864,48856.688,50000.0,49071.872,48934.161,48959.986,48985.81,49011.634,48792.156,48027.563,48680.27,47752.142,47777.966,47803.791,47829.615,47855.439,47881.264,46925.88,46570.123,46595.947,46621.771,45339.318,45337.886,46590.221,45171.489,43752.756,42688.349,42714.173,42739.998,42166.195,40747.462,39328.73,37909.997,37417.961,37443.786,33108.684,29700.279,30598.288,28062.069,23781.478,19746.19,18109.411,15845.749,15108.411,10855.072,5838.5721,3166.0815,275.53645,-3514.4497,-10139.029,-19243.899,-23115.656,-25651.876,-28515.165,-36502.543,-38330.112,5,2000,4.7169811e-05,2.035468e-06,1376416000.0,0.4740859,0.99705195
-41878.082,-39401.461,-43470.306,-44706.45,-44732.507,-44758.565,-44784.623,-44810.68,-44836.738,-45605.348,-46263.951,-45382.444,-45931.038,-46342.123,-46368.181,-47631.826,-46475.3,-47793.949,-46582.419,-47873.566,-47899.624,-47925.681,-47951.739,-47977.797,-48003.854,-48029.912,-48055.969,-48082.027,-48108.084,-48134.142,-48160.199,-48186.257,-48212.315,-48238.372,-48264.43,-48427.997,-49691.643,-49415.179,-48368.66,-48394.717,-49520.853,-49931.938,-49187.941,-49874.045,-49020.04,-48551.063,-48577.12,-49730.758,-48794.247,-49947.885,-48681.351,-50000.0,-48898.477,-49639.586,-47740.506,-48811.638,-48837.696,-48286.212,-47514.713,-47540.771,-48391.887,-48967.984,-48003.971,-46572.425,-46295.961,-46322.018,-46348.076,-46374.133,-46400.191,-46426.248,-46452.306,-46120.838,-44689.292,-43257.746,-41826.2,-40394.654,-40503.217,-40281.757,-36980.078,-35686.042,-33511.943,-30622.793,-30263.823,-23551.902,-22065.352,-21541.369,-16617.062,-15433.036,-11553.823,-11167.346,-6820.6017,-3106.3933,1927.9018,9189.8639,12931.58,15325.695,23440.216,25724.323,34168.868,37883.076,36646.932,40772.226,39670.703,43574.536,43353.076,42581.577,44065.238,45053.865,45079.922,45105.98,45874.59,46533.193,45651.686,46200.28,46611.365,46637.423,46663.48,48009.632,46715.595,46741.653,46767.71,47068.788,47837.398,47285.914,48247.039,48273.096,48299.154,48325.211,48351.269,48377.326,48403.384,48429.441,48455.499,48481.556,48507.614,48533.672,48697.239,49740.869,48914.366,49627.972,48663.959,48690.017,49348.619,49402.179,48768.19,48794.247,48820.305,48846.362,50000.0,47853.403,48842.029,48950.592,48894.144,47627.61,47653.667,47679.725,48118.312,48611.903,47757.898,47783.955,47810.013,47836.07,47862.128,47888.185,47914.243,47940.3,45491.182,45242.22,45268.278,45184.327,44137.809,45071.431,43997.41,43583.436,42674.427,42700.485,41351.445,39232.35,37800.804,37304.324,33260.092,31856.048,31882.105,29377.983,26488.833,23599.684,20573.024,16666.302,15234.756,12648.124,8246.3563,7364.8493,2330.554,-723.59993,-2842.6956,-9802.1259,-17531.625,-22070.896,-24960.046,-32689.54,-36238.736,-39127.886,5,2000,4.7169811e-05,2.36062e-06,1388847400.0,0.54306316,0.99622726
-40453.166,-42018.246,-44627.675,-44653.714,-44679.754,-44705.793,-44731.833,-44757.872,-44783.912,-45551.989,-45385.648,-44862.03,-45877.453,-46288.253,-46314.292,-46340.332,-47685.549,-46419.893,-47792.593,-47626.253,-46745.358,-47870.712,-47896.751,-47922.791,-47948.83,-47974.87,-48000.909,-48026.949,-48052.988,-48079.028,-48105.067,-48131.107,-48157.146,-49529.846,-48209.225,-48235.264,-48481.167,-49661.487,-49302.766,-48806.631,-49189.948,-49023.607,-49791.684,-49020.72,-49349.072,-49869.803,-48851.493,-48547.738,-48573.778,-48599.817,-50000.0,-48651.896,-48842.833,-49830.773,-48730.014,-48343.811,-47902.642,-48230.993,-47460.029,-47486.068,-47512.108,-47538.147,-48553.57,-46820.706,-47396.403,-46405.576,-46294.201,-46320.241,-46236.349,-45190.556,-46398.359,-46067.121,-44196.843,-41831.872,-41005.943,-41031.982,-39518.981,-38335.774,-37427.396,-35996.844,-33466.976,-32943.358,-26648.338,-24778.059,-21973.363,-20680.225,-20046.673,-15702.925,-11743.952,-8856.8176,-6519.3302,-3824.5656,-909.93807,4505.6226,11460.235,17260.569,19927.851,28119.189,32243.063,35130.208,36643.209,42139.783,42330.719,44775.251,43592.045,43618.084,44468.61,45923.758,45070.346,45096.385,45864.462,46522.608,46548.647,46574.687,46600.726,46626.766,46652.805,46678.845,46704.884,46730.924,46949.343,48157.146,48183.186,47769.499,47383.296,48865.927,48287.343,46939.239,46965.279,47925.736,48391.501,48417.541,48443.58,48469.62,48495.659,47202.521,48547.738,48793.641,49973.961,50000.0,49558.831,48677.935,48703.975,48730.014,48756.054,48782.093,48808.133,48834.172,48860.212,47677.005,48829.842,48938.33,48964.37,48990.409,49016.449,48712.694,47694.384,47720.424,47746.463,47772.502,47798.542,47824.581,47850.621,47876.66,47902.7,46774.459,46580.635,45287.497,46605.231,45284.61,45118.27,43962.546,43631.308,42640.481,42666.521,41483.314,40657.384,39831.455,37796.279,37300.144,35292.451,33504.621,32074.069,28115.092,26464.677,23605.015,20717.87,17830.725,15548.204,14804.723,11917.573,8480.7622,2872.8198,-811.32062,-3973.294,-11532.518,-19284.135,-23408.013,-26295.158,-27973.056,-33278.693,-39079.022,5,2000,4.7169811e-05,2.344978e-06,1387883500.0,0.6388159,0.9898772
-41551.485,-39080.514,-43140.078,-44373.402,-44399.4,-44425.398,-44451.396,-44477.394,-44503.392,-45270.249,-45927.35,-45953.348,-45979.346,-46005.344,-46031.342,-46057.34,-46083.338,-47481.298,-47507.296,-47533.294,-47559.292,-47585.29,-47611.288,-47637.286,-47663.285,-47689.283,-47715.281,-48591.895,-48206.305,-47793.275,-47819.273,-47845.271,-47871.269,-49241.789,-47978.144,-49184.029,-48194.776,-49373.221,-49015.07,-48519.723,-50000.0,-49586.971,-48131.251,-48952.986,-48677.153,-48209.245,-48235.243,-48261.241,-48287.239,-49602.881,-48339.236,-48447.551,-49763.193,-49542.238,-48113.957,-47097.265,-47617.169,-48521.222,-47888.679,-47201.257,-47227.256,-48158.748,-47663.401,-47305.25,-46178.801,-45985.285,-47328.366,-46037.281,-45953.522,-44717.316,-44743.314,-44412.603,-42984.322,-42598.732,-42268.02,-40071.441,-39411.458,-38586.841,-38091.494,-36086.989,-33204.43,-31501.757,-27549.067,-24556.751,-24363.235,-20437.985,-20024.956,-16840.562,-12503.716,-9099.8217,-7122.7565,-4240.1976,1496.034,7012.7529,10773.376,14149.847,22245.859,27899.78,31029.293,37780.783,38166.373,40910.295,40853.976,40084.236,43732.212,44087.481,45156.169,45182.167,45784.389,45947.583,46001.021,46658.121,45778.625,46325.968,46736.115,46762.113,46788.112,48131.192,46840.108,46866.106,46892.104,46918.102,47300.81,48342.06,47846.712,47625.758,49106.034,49049.715,49322.666,48937.076,48524.046,49647.613,48768.117,49864.245,50000.0,48654.037,48680.035,48706.033,48732.031,48373.88,47878.533,49358.81,49576.883,49575.442,49464.244,48914.018,48940.016,48966.014,48992.012,49018.011,47754.365,49070.007,49013.687,47914.677,49148.001,49173.999,49199.997,48732.09,47880.032,47906.031,47932.029,47958.027,47984.025,48010.023,48036.021,46909.572,46716.056,46742.054,46740.613,45422.089,45256.013,44102.125,43771.413,42782.16,42808.158,41023.167,39430.251,38605.633,37424.306,37450.304,34430.548,32288.847,32040.453,32066.451,28058.884,23776.924,20757.168,16859.357,15732.908,14222.306,9364.1123,6481.5583,3599.0071,-1423.8119,-3894.7823,-9438.9379,-15751.406,-21130.939,-26922.056,-32713.173,-37214.647,-38807.563,5,2000,4.7169811e-05,2.193863e-06,1385679400.0,0.96731985,0.99765044
-40464.754,-39447.681,-44634.196,-44660.204,-44686.212,-44712.22,-45232.319,-45560.271,-44790.244,-45557.388,-45391.249,-45774.101,-46266.75,-46292.758,-46318.766,-46344.774,-46370.782,-47741.816,-46532.596,-47821.281,-47847.289,-47873.297,-47899.304,-47925.312,-47347.431,-47291.09,-48003.336,-48029.344,-48055.352,-49096.991,-48381.862,-49313.704,-49531.858,-48212.84,-49528.975,-48237.407,-48483.011,-49661.898,-49303.613,-48808.08,-49739.921,-49765.929,-49078.25,-49241.505,-48965.569,-48497.485,-49566.574,-48796.547,-48575.509,-49891.644,-50000.0,-48653.532,-48844.237,-49830.978,-48402.162,-47796.831,-48783.572,-48233.14,-47463.112,-47489.12,-47515.128,-46635.302,-46194.668,-46220.676,-46246.684,-47507.92,-46353.599,-46324.707,-46240.917,-45196.394,-46128.236,-45056.263,-44643.079,-43214.263,-41785.447,-41042.869,-39531.704,-38349.934,-36509.375,-35656.998,-33487.046,-31783.735,-29092.241,-26208.601,-22007.385,-20578.569,-18490.962,-13301.555,-10802.219,-9373.4027,-7395.5964,-4511.9571,-200.94265,5592.3378,9628.8602,16355.436,18799.884,24401.026,34064.694,37771.819,36538.033,42027.935,40846.164,43452.426,43231.388,42461.36,43942.192,44928.933,44954.941,44980.948,45748.093,46405.44,46431.447,46457.455,46483.463,46509.471,46535.479,46561.487,46587.495,46613.503,46639.51,46940.013,47707.158,46717.534,47265.082,48142.025,48168.033,48194.041,48220.049,47312.773,47915.221,49396.053,49696.556,48459.886,49721.122,48402.104,48428.112,48454.119,48480.127,48506.135,48532.143,48558.151,49215.497,49982.642,49212.614,48662.182,48688.19,48714.198,48740.206,47558.435,50000.0,48818.23,48844.237,48870.245,48896.253,48592.867,47575.793,47601.801,47627.809,47653.817,47679.825,47705.833,46826.007,46385.373,47481.912,46656.985,47698.624,46544.303,45142.937,45168.945,45194.953,44946.465,43874.493,43461.309,42554.033,42580.041,41233.574,39118.52,37689.704,36260.888,35847.703,33677.751,30794.111,27910.471,26371.856,22198.09,20632.026,17748.386,15166.691,13353.581,9536.6534,5939.317,2177.2991,-1529.8187,-4029.1656,-9822.4446,-14654.995,-21079.632,-26076.887,-30415.351,-36043.942,-39092.279,5,2000,4.7169811e-05,2.388763e-06,1386198800.0,0.78720057,0.9927321
-43345.074,-40777.847,-43562.889,-44802.946,-44829.086,-44855.226,-44881.366,-45486.875,-45650.96,-45704.69,-46365.377,-46391.517,-46417.657,-46443.797,-46469.937,-46496.077,-47846.49,-47927.808,-47843.592,-46793.761,-48006.229,-48032.369,-48058.509,-48608.84,-48883.281,-48136.929,-48163.069,-48189.209,-48215.349,-49262.283,-48543.519,-49480.097,-49699.36,-48373.638,-49696.462,-48536.274,-49583.208,-48754.089,-49469.954,-48971.903,-49908.481,-49934.621,-49243.446,-48607.45,-49516.438,-49073.565,-49734.253,-48960.311,-49952.067,-48847.057,-48790.43,-48816.57,-49008.244,-50000.0,-48894.99,-48921.13,-48450.668,-47593.959,-47620.099,-47646.239,-48500.05,-47257.095,-46345.208,-47447.32,-46618.201,-47665.135,-46504.947,-46475.909,-46391.693,-45341.861,-46278.439,-44842.361,-43847.707,-42825.464,-41141.085,-40477.499,-39813.914,-38984.794,-37548.716,-36112.638,-33572.999,-30674.703,-27776.407,-24878.111,-23359.266,-20598.914,-18721.41,-14360.887,-11545.365,-11626.677,-7624.8297,-3705.7403,-117.71866,7305.1777,12520.952,15419.248,23559.458,28113.095,35867.059,38130.808,39566.886,40946.337,39593.026,40115.769,43783.659,44140.868,45215.391,45241.531,45847.04,46011.125,45319.951,46173.761,46751.682,46777.822,46803.962,46830.102,46856.242,46882.382,46936.111,48203.757,47153.925,48090.503,47013.082,47480.647,47920.622,47698.461,47807.368,47916.275,48549.374,48575.514,48601.654,49731.355,48847.057,48680.074,48706.214,48787.532,50000.0,48784.634,48810.774,49223.16,49773.492,48889.194,49549.882,49603.611,48967.614,48993.754,49019.895,49046.035,49072.175,47884.398,49041.688,47771.144,49093.968,47988.958,48980.714,48206.772,48867.46,47927.984,47954.124,47980.264,48751.308,48584.325,48058.684,48084.824,48110.964,46978.365,46783.793,46809.933,46808.484,45372.406,44129.451,44155.591,44181.732,43766.447,42854.561,42880.701,42217.115,40008.544,38820.768,37908.881,35452.009,34760.835,31227.991,28136.572,29293.861,22284.801,18200.177,16764.099,15328.021,13119.446,9227.9354,6329.6448,4065.9045,-239.43107,-3523.9729,-8794.9169,-18507.706,-22426.801,-27256.328,-30651.227,-36142.891,-39206.721,5,2000,4.7169811e-05,2.328296e-06,1393244200.0,0.75194645,0.9947268
