E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,fname,deltaX,mX,deltaY,mY,sigma,eta
-48959.338,-49983.508,-49985.597,-49987.687,-49458.241,-49634.034,-49196.549,-49903.851,-49997.928,-50000.0,-49695.38,-48982.013,-48984.045,-48986.089,-48988.178,-48990.17,-48992.254,-48779.685,-47974.249,-47976.339,-47978.366,-47980.415,-47982.504,-46972.632,-46964.499,-46711.043,-45946.494,-45948.531,-45296.439,-44930.579,-44932.576,-43881.909,-42892.48,-42598.136,-41874.475,-41876.565,-41183.569,-40030.675,-40799.325,-38818.475,-38616.127,-37800.47,-37802.512,-37201.518,-36048.582,-34895.692,-34744.368,-34746.456,-34748.545,-34372.426,-33219.448,-32710.446,-32712.535,-30895.23,-28669.069,-30367.812,-28346.153,-27612.27,-27062.38,-25909.471,-25574.192,-23675.19,-23411.43,-21491.911,-21494.0,-21036.107,-19883.189,-19455.931,-18599.443,-17446.481,-16293.606,-14905.55,-13333.556,-12333.976,-10659.783,-9506.859,-8353.93,-7211.2299,-6783.999,-4149.0145,-3333.3839,-1025.4806,1957.0133,3804.9673,5898.2299,7235.1397,10330.071,12116.739,14230.428,14810.924,20256.741,23249.441,24402.401,27599.532,29427.012,32971.703,35596.411,37720.365,42256.431,47405.834,48957.334,48957.334,48959.423,49227.254,49985.643,49987.669,49989.759,49991.768,49993.835,49995.924,49997.996,50000.0,49562.55,48981.995,48984.085,48986.09,48988.161,48990.25,48992.318,48646.818,47974.286,47976.321,47232.292,46079.341,46950.185,45940.312,45942.401,45944.49,45946.527,45294.435,44141.494,43908.481,42857.724,41868.379,41870.382,41872.471,41312.36,40854.467,40856.556,38937.037,37794.287,37796.376,37461.145,36778.372,36177.373,35024.469,34740.375,33740.725,33609.93,32702.277,32704.366,32195.364,31042.386,30666.267,29758.705,28626.182,28321.631,26586.096,26588.143,26038.248,24200.524,22710.259,22507.912,21487.914,21101.497,19120.666,18427.741,18429.77,16254.712,15367.561,13386.714,12203.176,11285.301,10183.495,7722.2587,6569.3324,5416.4086,4263.4796,2108.889,2836.6442,804.70554,-757.06446,-2523.251,-5025.3538,-6065.8461,-7944.4674,-10201.268,-11722.166,-15185.088,-17748.492,-18318.768,-20463.12,-22229.347,-26325.917,-30667.881,-32270.481,-34660.176,-36620.598,-39991.491,-41543.005,-44474.377,-47937.257,2,1000,4.4247788e-05,9.951255e-06,102721680.0,0.1077041,0.47129273
-48963.447,-49987.66,-49989.749,-49991.838,-49993.874,-49995.915,-49998.004,-50000.0,-49961.191,-49155.705,-49699.519,-48986.123,-48988.155,-48990.199,-48992.288,-48994.28,-48996.364,-48783.786,-47978.317,-47980.407,-47982.435,-47984.483,-47986.572,-46976.658,-46845.858,-45948.389,-45950.478,-45952.515,-45300.396,-44934.521,-44936.518,-43885.807,-42896.337,-42601.981,-41878.29,-41880.38,-41882.399,-41056.536,-39903.53,-38750.607,-37802.026,-37804.115,-37806.158,-37205.139,-36052.155,-34899.217,-34747.887,-34749.974,-34506.73,-33353.742,-33222.955,-33092.104,-31939.156,-31695.845,-30675.797,-30524.468,-29085.335,-27196.422,-26595.404,-25912.623,-25577.33,-25579.399,-24436.704,-22517.086,-22192.013,-21499.058,-20315.425,-19458.815,-18602.291,-17449.282,-16296.359,-14673.156,-11946.087,-11293.982,-11296.037,-9764.8683,-8356.353,-7203.3838,-5907.3043,-3875.284,-2722.3121,-1027.5993,1955.0184,4610.5509,5978.171,7080.0419,7813.9419,11798.276,14106.23,16414.255,20868.811,22399.968,24360.454,28620.725,30223.414,32613.253,35064.309,39590.341,42296.994,43715.772,48957.291,48957.291,49092.256,49983.593,49985.642,49987.669,49989.758,49991.768,49993.834,49995.924,49997.996,50000.0,49562.532,49554.342,49300.901,48986.048,48988.119,48990.208,48992.276,48994.284,48035.53,46954.114,46956.203,46079.179,46950.058,45940.143,45942.233,45944.322,45946.359,45294.239,44141.25,43908.228,42888.091,42726.625,41870.044,41872.134,41311.999,40854.087,40856.176,39897.373,38744.45,37795.87,37460.625,36777.823,36176.799,35759.776,34893.06,33740.05,33609.25,32701.558,32325.424,31683.511,31041.598,30665.464,29757.864,28604.85,27451.839,26585.124,26168.101,25567.077,24884.275,23731.331,22578.326,21486.73,21100.297,19446.463,18988.597,17835.628,16682.675,15529.679,14376.653,12201.607,11283.693,11285.746,9284.3675,6567.5291,5414.5574,4261.5806,4130.7553,2691.5843,56.490438,58.545059,-1564.6143,-5027.6386,-6068.1741,-7946.8734,-8261.6852,-11356.746,-13143.446,-16156.736,-18464.761,-20057.228,-24603.757,-26451.745,-29741.005,-32273.897,-34663.692,-36133.576,-39596.6,-41546.806,-45367.547,-47941.324,2,1000,4.4247788e-05,9.971465e-06,102725950.0,0.060971677,0.7449504
-48961.41,-48207.16,-49987.669,-49989.759,-49991.795,-49993.835,-49995.924,-49997.92,-50000.0,-49828.318,-49288.62,-49566.671,-48986.117,-48988.161,-48990.25,-48992.242,-48994.326,-48781.757,-47976.322,-47978.411,-47980.439,-47982.487,-47984.576,-46974.704,-46966.572,-46713.115,-45948.567,-45950.604,-45298.512,-44932.652,-44934.649,-43914.644,-43753.101,-42600.21,-41876.549,-41878.638,-41185.643,-40860.634,-38941.115,-38748.996,-37800.454,-37802.544,-37804.586,-37203.592,-36050.657,-35766.535,-34766.884,-34748.53,-34505.295,-34108.695,-33732.563,-32712.521,-31937.829,-30784.876,-30654.081,-29654.431,-29084.127,-27195.293,-26594.299,-26596.341,-25780.684,-25578.337,-24435.69,-22516.152,-22191.092,-21038.184,-19885.266,-19458.008,-19460.068,-17479.221,-16295.684,-15142.73,-13253.922,-11293.516,-11295.571,-9764.4658,-8356.0092,-7203.0881,-6050.1582,-4621.2684,-1904.5203,1016.6463,1975.3693,3588.2426,4955.8152,6159.8413,8651.7344,11164.09,12960.907,15830.98,18414.871,21877.751,26321.828,27689.433,29997.269,31947.469,34572.243,37943.136,41763.744,44603.155,48955.245,48955.245,49090.204,49981.504,49983.553,49985.58,49987.669,49989.679,49991.745,49993.835,49995.907,49997.911,50000.0,49429.667,48981.995,48984.001,48986.071,48988.161,48775.592,47970.156,47972.197,47360.984,46954.241,46077.253,45936.236,45938.223,45940.312,45942.402,45944.439,45292.346,44926.407,44008.601,42855.636,41866.291,41868.294,41870.383,41872.473,41179.477,40854.468,38934.95,37792.2,37794.289,37459.058,36776.285,36175.286,35758.28,34891.601,33738.638,33607.844,32700.19,32324.072,31682.186,31040.299,30664.181,29756.619,28603.652,27450.69,26584.011,26586.058,25484.24,23861.152,23525.921,22577.38,22446.585,21099.412,19445.648,18987.801,17834.88,15956.225,15365.478,14376.049,13120.966,11283.218,10549.372,8241.4536,7200.9597,6436.4307,5283.5084,4120.3573,1955.5473,802.62478,-1167.9875,-2464.0048,-4679.9174,-6875.3937,-8968.658,-11225.46,-12746.367,-15258.68,-15256.591,-17002.318,-21180.726,-24101.934,-27391.06,-27879.583,-31597.96,-32669.127,-37113.271,-39145.176,-40257.23,-45232.789,-46917.249,2,1000,4.4247788e-05,9.97151e-06,102721670.0,0.03405583,0.78219426
-48963.447,-48209.165,-49989.749,-49991.838,-49993.874,-49995.915,-49998.004,-50000.0,-49961.191,-48981.944,-49290.67,-49568.733,-48988.155,-48990.199,-48992.288,-48994.28,-48914.595,-47976.309,-47978.317,-47980.407,-47982.435,-47984.483,-47986.572,-46976.658,-46968.525,-46715.058,-45950.478,-45952.515,-45300.396,-44934.521,-44016.607,-43885.807,-43059.877,-43624.134,-42471.181,-41880.38,-41882.399,-41056.536,-39903.53,-39772.737,-38619.807,-37804.115,-37806.158,-37205.139,-36788.158,-35921.355,-34768.329,-34749.974,-34752.064,-33997.744,-32711.842,-32713.88,-32715.97,-30898.588,-30675.797,-30371.149,-28349.406,-27615.493,-27065.58,-25912.623,-25577.33,-25579.399,-23475.812,-22322.882,-21496.969,-20579.101,-19456.799,-19458.815,-18602.291,-17449.282,-16296.359,-15378.445,-14276.604,-12316.151,-11050.732,-10275.938,-8479.0102,-6191.4514,-5907.3043,-3599.3025,-2109.0197,-1027.5993,2629.6333,4017.6994,4956.0265,7080.0419,7997.9241,12503.541,13206.762,15535.229,19437.767,22052.429,24360.454,26852.367,30795.86,31948.806,34573.689,38568.218,41274.871,45361.39,48957.291,48957.291,48959.38,49227.221,49985.642,49987.669,49989.758,49991.768,49993.834,49995.924,49997.996,50000.0,49562.532,48981.953,48984.042,48986.048,48988.119,48990.208,48992.276,48646.762,47974.202,47362.963,47702.353,46222.276,45938.156,45940.143,45942.233,45944.322,45425.076,44926.275,44141.25,43908.228,42888.091,42890.181,42595.825,41872.134,41874.223,41181.199,40856.176,39897.373,37793.78,37795.87,37460.625,36777.823,36779.912,35310.07,33870.85,33719.605,33609.25,32701.558,32703.648,32194.624,31041.598,30665.464,29757.864,28604.85,27451.839,26585.124,26168.101,25567.077,23514.63,23322.482,22578.326,21486.73,21100.297,19446.463,18528.596,17406.293,16682.675,15529.679,14376.653,12303.819,12070.728,10917.781,8763.0847,6567.5291,6181.1652,5283.7333,4120.5337,1526.3309,-1435.8432,-350.31244,-2045.0219,-4353.0237,-7468.5191,-8110.4172,-10254.877,-12562.912,-14554.047,-16606.47,-18904.274,-20057.228,-22906.947,-26369.971,-27880.74,-31824.163,-33334.932,-37114.814,-40393.856,-43059.624,-45633.312,-47941.324,2,1000,4.4247788e-05,9.971465e-06,102725950.0,0.0925591,0.54466444
-48961.452,-49096.407,-49987.67,-49989.759,-49991.795,-49993.835,-49995.924,-49997.92,-50000.0,-49828.325,-48982.037,-48984.126,-48986.158,-48988.202,-48990.291,-48992.283,-48994.367,-48996.435,-48650.95,-47978.493,-47980.521,-47982.569,-47984.658,-47986.646,-46966.695,-46713.249,-45948.732,-45950.769,-45298.703,-44932.858,-44015.02,-43884.231,-42894.843,-42896.932,-42469.722,-41878.969,-41186.002,-40033.155,-38880.243,-38821.004,-38618.665,-37803.041,-37805.083,-37204.114,-36787.167,-35920.436,-34767.505,-34749.152,-34505.927,-33731.189,-33733.278,-33091.418,-31938.565,-30785.659,-30654.87,-29348.633,-27613.169,-27615.258,-27065.391,-25912.529,-24759.632,-24557.293,-23475.919,-22323.084,-21497.239,-21499.328,-20315.793,-18733.606,-17580.761,-17419.225,-17216.893,-14909.058,-12969.194,-11816.349,-11297.148,-9766.1057,-8357.7065,-8216.6713,-6051.9495,-4347.1591,-2519.7163,-1509.9298,1952.8147,3800.6931,6834.1742,7179.6221,9487.441,11478.429,12631.289,14949.344,20558.436,22396.079,24356.403,27778.26,30566.43,31637.518,35100.256,39809.945,41800.912,46244.781,48951.211,48951.211,49086.166,49977.429,49979.478,49981.505,49983.594,49985.603,49987.67,49989.759,49991.831,49687.223,49413.362,49997.956,50000.0,49163.933,48982.037,48984.126,48986.194,48640.709,47968.204,47970.239,47226.24,46073.337,45932.326,45934.313,45936.402,45938.491,45419.288,44920.528,44135.568,43902.565,42882.513,42721.059,41864.55,41866.639,41306.55,40848.676,40022.83,38869.996,37788.621,37790.711,37455.493,36772.748,36171.773,35754.785,34888.141,34736.824,32694.73,32696.819,32320.716,31167.837,30658.842,30660.893,29753.368,28620.891,28469.659,27316.757,26582.936,26033.064,24195.414,22705.211,21552.376,21360.271,19440.811,19442.817,18525.025,17402.815,16679.257,14667.843,14342.764,13118.393,11045.651,10628.668,9281.5594,6564.9451,6178.613,6180.6675,4118.1514,1953.4297,800.55415,-352.32609,-3130.2843,-5724.2705,-6877.1514,-8970.3304,-10204.969,-11909.771,-15260.096,-16607.143,-18904.758,-20057.616,-25452.063,-26492.489,-29832.579,-32620.772,-33334.226,-36132.639,-39595.378,-43058.117,-46520.855,-47939.413,2,1000,4.4247788e-05,9.99135e-06,102717480.0,0.04782006,0.7649807
-48963.49,-48076.368,-49233.409,-49991.839,-49993.875,-49995.915,-49998.004,-50000.0,-49961.193,-48981.986,-49290.699,-49568.751,-49560.619,-49307.117,-48992.33,-48994.322,-48996.406,-48998.474,-48652.974,-47980.49,-47982.518,-47984.566,-47986.655,-47988.643,-46968.65,-46970.714,-46972.726,-46453.502,-45300.589,-44934.73,-44936.726,-43886.059,-42896.63,-42602.286,-41878.625,-41880.714,-41187.719,-40862.709,-39903.946,-39701.606,-38006.945,-38489.412,-37806.66,-37205.666,-36052.73,-35768.608,-34768.957,-34750.603,-34752.692,-33998.404,-32712.555,-32714.593,-31939.9,-30786.947,-30656.152,-29503.189,-28636.481,-28219.443,-27066.525,-26598.41,-25782.753,-25580.405,-23476.905,-22518.218,-22193.159,-21500.233,-20316.649,-18734.396,-18440.052,-17450.623,-16297.748,-15144.793,-13623.945,-11816.855,-10663.923,-8744.4146,-8235.4158,-7205.1476,-6052.2171,-4899.294,-3746.3663,-1510.0101,1952.8773,3800.8319,5894.0951,7179.9002,9303.8212,11407.299,14676.011,15828.932,18412.824,21875.705,24357.389,26481.242,27603.558,32660.886,35633.168,38564.568,42783.789,47401.712,48953.212,48953.212,49088.172,49979.472,49981.521,49983.548,49985.637,49987.647,49989.713,49991.803,49820.121,49280.422,49997.968,50000.0,49296.808,48981.968,48984.039,48986.128,48988.196,48642.697,47489.786,46950.118,47698.327,46218.31,45934.203,45936.189,45938.279,45940.368,45421.144,44922.363,44924.373,44006.566,42884.263,42886.353,42592.009,41868.348,41308.236,40850.343,40852.432,38932.912,38740.793,37792.251,37457.02,36774.246,36173.247,35756.241,34889.562,33736.599,33605.804,32698.15,32322.031,31169.104,30660.089,30662.14,29754.577,29623.693,28317.503,26581.968,26584.015,26034.12,24196.394,22706.129,22503.782,21483.784,21291.581,20138.686,18985.754,17832.832,15954.177,15363.429,13382.582,13118.916,11046.089,9893.1895,8239.4016,7198.9072,6434.3778,5281.455,4138.7454,3711.5159,800.56919,-761.2013,-3069.1022,-6051.6004,-7899.5567,-9052.4865,-10307.619,-13402.561,-14555.507,-15708.415,-18026.566,-20773.918,-22233.49,-26330.062,-30580.04,-31027.688,-33335.618,-35643.499,-38574.845,-42794.143,-45633.492,-47941.409,2,1000,4.4247788e-05,9.991525e-06,102721720.0,0.025009125,0.7998913
-48955.33,-49979.416,-49981.505,-49983.595,-49985.63,-49987.67,-49989.759,-49991.755,-49993.835,-49995.907,-49997.911,-50000.0,-49429.713,-48982.079,-48984.168,-48986.16,-48988.244,-48775.692,-47970.323,-47972.412,-47974.439,-47976.487,-47099.571,-46958.566,-46960.655,-46707.22,-45942.734,-45944.771,-45292.732,-44926.902,-44928.899,-43878.318,-42888.971,-42891.06,-42463.867,-41873.139,-41875.158,-40221.58,-39835.214,-38815.3,-38817.369,-38482.117,-37799.421,-37198.476,-36045.635,-35761.536,-34761.968,-34743.615,-34745.704,-34747.756,-33727.732,-32063.915,-31687.865,-30780.286,-30649.502,-29496.634,-28343.838,-27190.997,-26590.053,-26592.095,-25776.504,-24623.717,-24370.294,-21490.159,-21492.249,-21494.338,-20310.851,-18728.729,-18434.41,-18436.499,-16394.492,-15926.439,-13618.699,-11811.758,-10658.921,-10272.605,-8475.8998,-8212.2283,-6047.5957,-4342.8756,-1697.89,-3.3901534,2978.8577,4019.2645,5897.7315,6212.5044,9491.1545,11798.879,14556.226,17436.284,19744.024,23748.278,23460.048,28711.237,30794.114,31946.917,34571.476,38565.51,40515.551,46114.121,48953.299,48953.299,49088.247,49979.474,49981.523,49983.549,49985.639,49987.648,49989.714,49991.803,49993.875,49689.28,49415.43,50000.0,49296.866,48982.052,48984.123,48986.212,48988.28,48642.809,47970.332,47359.168,46952.459,46954.46,45944.758,45936.524,45938.613,45940.703,45421.521,44268.638,43902.771,43904.86,43876.287,42723.403,41866.929,41869.018,41308.953,40851.097,40853.186,38933.825,38741.721,37793.258,37458.054,36775.337,36174.387,35021.578,34737.508,33737.94,33607.156,32699.577,32323.489,31170.657,30661.683,30663.734,29756.246,29625.373,28472.591,27319.736,26166.927,25565.977,24198.522,23526.059,22577.596,21486.135,21099.749,19446.121,18988.311,17242.726,16386.295,15529.821,13385.601,13224.157,12071.297,10918.493,8764.063,7202.4361,5671.4567,5162.4999,4122.0862,2100.536,1550.6982,-1165.8251,-4086.752,-5719.9302,-6872.7635,-8025.5909,-11222.473,-12743.256,-15889.033,-17747.048,-18899.874,-20768.083,-23924.135,-25424.416,-27783.251,-31021.008,-34401.844,-37721.361,-39589.642,-40783.329,-46116.242,-47933.333,2,1000,4.4247788e-05,9.95139e-06,102713250.0,0.17910865,0.534928
-48973.478,-48226.495,-49989.848,-49991.917,-49993.934,-49995.954,-49998.023,-50000.0,-49961.567,-49163.875,-49702.427,-49431.194,-49443.328,-48999.971,-49002.04,-49004.012,-48925.098,-47995.892,-47997.881,-47999.951,-48001.959,-48003.987,-48006.056,-47005.915,-46997.861,-46746.847,-45989.666,-45991.683,-45345.874,-44983.54,-44074.509,-43975.341,-43815.355,-42967.149,-42544.038,-41958.954,-41272.636,-40130.85,-39940.5,-39871.707,-38729.934,-37922.136,-37924.158,-37926.172,-37199.435,-36057.595,-34915.727,-34897.55,-34656.659,-33889.354,-33385.257,-32243.453,-31870.996,-30972.088,-30862.799,-30561.099,-28558.92,-27832.109,-27287.518,-26823.914,-26016.116,-24874.343,-23732.488,-22590.716,-21772.794,-21774.864,-20602.685,-19754.364,-18906.129,-17764.277,-15711.502,-15713.48,-14257.887,-11668.543,-11042.975,-9901.1605,-8759.3411,-7617.5293,-6333.992,-4048.3248,-1762.6597,-13.492036,2464.5007,3494.9669,3492.9321,6679.5133,9744.6221,11200.25,13040.488,14182.298,18158.443,21355.173,25584.349,25005.32,28434.833,31155.783,33269.393,37316.367,40391.598,46199.945,47999.675,47999.675,48133.334,49016.045,49018.075,49020.082,49022.151,49024.141,49026.188,50000.0,49030.309,49032.294,48599.06,48590.949,48339.96,48028.154,48030.205,48032.274,48034.322,47692.152,47026.1,46420.776,46017.952,45149.415,45009.757,45011.725,45013.794,45015.863,45017.88,44372.071,43230.24,42999.472,42971.172,41829.304,40981.012,40983.082,40428.367,40663.204,40169.28,38075.933,36944.194,36946.264,36614.263,35938.068,35342.861,34201.066,33919.71,32929.692,32800.158,31901.25,31528.756,30893.055,30257.354,29884.86,28986.042,28836.173,26702.333,25844.005,25431.017,24289.204,23147.383,22005.515,21805.118,21746.447,20412.255,18450.512,17308.713,16753.998,15318.626,14733.571,13753.676,11599.678,10690.647,9963.8726,7678.1924,6020.1217,5637.4967,4748.7493,1612.7814,3052.2217,-427.90925,-1235.6785,-4057.839,-5483.0873,-7880.0988,-8515.7852,-9627.2388,-11912.9,-14512.341,-17051.089,-18769.929,-19638.423,-22997.049,-27570.481,-28924.82,-31655.892,-35166.383,-36308.202,-39919.926,-41891.788,-46293.106,-47961.246,2,1000,4.4247788e-05,1.4727625e-05,101731860.0,0.008791864,0.8563521
-48961.388,-48074.249,-49231.314,-49989.758,-49991.794,-49993.835,-49995.924,-49997.92,-50000.0,-49828.315,-48981.974,-48984.064,-48986.095,-48988.14,-48990.229,-48992.221,-48994.305,-48781.732,-47976.279,-47978.369,-47980.396,-47982.445,-47984.534,-47986.522,-46966.508,-46713.047,-45948.482,-45950.519,-45298.413,-44932.546,-44934.543,-43914.517,-43752.971,-42896.494,-42469.258,-41878.468,-41185.459,-40860.443,-39901.66,-38820.315,-38617.963,-37802.289,-37804.331,-37806.365,-37072.541,-35919.568,-34766.566,-34748.211,-34504.972,-33730.186,-33221.173,-32068.235,-32468.945,-31806.576,-30653.677,-29500.691,-28633.965,-27797.857,-26593.81,-26595.852,-24962.497,-24555.725,-23412.951,-21493.392,-21495.482,-21037.579,-19884.637,-19457.37,-18600.864,-17447.879,-16294.98,-14906.894,-12966.911,-11813.995,-10661.04,-8741.4924,-8232.4831,-7191.9727,-5170.2146,-4344.3444,-1699.0868,1079.0427,3673.1888,4018.6559,5897.3161,7183.1475,9491.1087,11165.368,12512.498,15975.45,20153.874,22226.767,25342.205,29643.281,30796.26,33737.896,37722.138,38343.593,41009.306,47140.033,48957.312,48957.312,49092.275,49983.593,49985.642,49987.669,49989.758,49991.768,49993.835,49995.924,49997.996,50000.0,49562.541,48981.974,48984.064,48986.069,48988.14,48990.229,48777.655,47972.203,47493.856,47567.438,47232.234,46958.268,45948.462,45940.228,45942.317,45944.406,45946.443,45294.337,44928.391,43090.673,43879.778,42890.329,42595.979,41872.303,41874.392,41181.383,40028.381,38875.475,37794.034,37796.123,37798.179,37330.033,36177.086,35024.158,34740.059,33740.388,33609.591,32701.918,32325.792,31683.892,31685.982,30911.196,29758.285,28605.295,27452.308,26585.611,26168.596,25567.585,24884.797,23731.878,22578.896,21487.323,21100.898,19447.099,18989.242,17243.478,15661.193,14508.278,13355.292,13224.495,12071.517,10550.637,8242.6705,6568.4326,6182.0767,4385.1867,3119.8082,2835.667,803.68625,-758.11612,-3066.0641,-6048.6232,-7896.6173,-9049.5705,-8260.4732,-11539.448,-13847.383,-16155.36,-17880.68,-20464.58,-23927.618,-26409.271,-28809.233,-32047.323,-33997.564,-35641.126,-37949.049,-41769.737,-45498.436,-47939.286,2,1000,4.4247788e-05,9.96134e-06,102723810.0,0.034366935,0.7944237
-48959.36,-48205.125,-49985.598,-49987.687,-49989.723,-49991.763,-49993.852,-49995.848,-49997.928,-50000.0,-49695.386,-48982.034,-49556.477,-49302.98,-48988.199,-48990.191,-48992.275,-48779.71,-47974.292,-47976.381,-47978.409,-47980.457,-47982.546,-47984.534,-46964.563,-46711.111,-46334.962,-46449.425,-45296.537,-44930.685,-44932.682,-43882.037,-42892.629,-42894.718,-42467.499,-41876.735,-41878.754,-40225.074,-39838.684,-38747.157,-37798.635,-37800.725,-37802.767,-37201.786,-36048.874,-34896.007,-34744.687,-34746.774,-34748.864,-33994.591,-32708.769,-32710.807,-32712.897,-30895.629,-30672.852,-30521.531,-29368.665,-27796.709,-26592.712,-26594.754,-25779.114,-25576.771,-23473.315,-22320.458,-21494.596,-21036.712,-19883.818,-18730.907,-18436.569,-17447.162,-17214.164,-15376.454,-14274.682,-11813.512,-10660.605,-9507.705,-8354.8001,-7201.9029,-5905.9043,-4149.9725,-2925.5269,-546.12624,1955.9277,2996.4,5815.2956,6262.9581,10328.811,11164.894,12511.968,15974.777,18722.143,21878.333,24359.965,29550.044,29997.683,33021.042,37148.255,39987.545,43051.709,45625.326,48955.266,48955.266,49090.223,49981.504,49983.554,49985.58,49987.67,49989.679,49991.745,49993.835,49995.907,49997.911,50000.0,49429.679,48982.017,48984.022,48986.092,48988.182,48775.617,48317.698,48513.931,47361.039,46954.304,46956.305,45946.541,45938.307,45940.396,45942.486,45944.523,45292.444,44926.513,44008.725,42855.784,41866.46,41868.463,41870.552,41872.641,41179.66,40026.706,38873.849,38743.063,37794.542,37796.597,37328.471,36778.648,36044.78,34891.914,33738.975,32698.459,32700.549,32324.438,31171.535,30662.53,30664.582,29757.038,29605.714,27451.157,26298.29,25145.379,25096.365,24883.753,22913.152,22506.397,21486.42,21100.011,19119.222,17966.338,17406.238,15956.93,15366.195,13385.39,13121.73,11284.02,10918.131,8763.569,7201.8464,6437.3333,5284.4349,4131.5288,2978.6315,1549.7624,-758.0933,-2524.2429,-5700.873,-7896.2974,-8108.8797,-11173.086,-11906.936,-15257.328,-16154.696,-19045.151,-21077.004,-23926.631,-26408.181,-26947.895,-31821.145,-33331.82,-37111.466,-40390.304,-43055.906,-45629.433,-47937.3,2,1000,4.4247788e-05,9.961425e-06,102719540.0,0.09879181,0.87152433
-48963.49,-48209.239,-49989.749,-49991.839,-49993.875,-49995.915,-49998.004,-50000.0,-49020.882,-49830.398,-48984.075,-48986.164,-49560.619,-49307.117,-48992.33,-48994.322,-48996.406,-48783.837,-47978.401,-47980.49,-47982.518,-47984.566,-47986.655,-46976.783,-46968.65,-46970.714,-46584.336,-45952.682,-45300.589,-44934.73,-44016.853,-43886.059,-42896.63,-42898.719,-42471.492,-41880.714,-41187.719,-40034.824,-39842.621,-38822.623,-38620.276,-37804.618,-37806.66,-37808.694,-36338.913,-34899.839,-34748.516,-34750.603,-34752.692,-33998.404,-32712.555,-32714.593,-31939.9,-31696.599,-30635.711,-28634.42,-28350.298,-27616.415,-27066.525,-25913.616,-26396.083,-24701.423,-24437.758,-22518.218,-22193.159,-21500.233,-20316.649,-18734.396,-18440.052,-17450.623,-16399.966,-15931.875,-13623.945,-11816.855,-10663.923,-9510.9985,-8358.0692,-8217.0282,-5909.1214,-3877.1849,-1906.5772,472.877,951.21264,3371.547,5894.0951,7282.1093,11164.044,11795.729,14103.588,15828.932,18412.824,21875.705,24357.389,28709.481,30792.531,31945.429,34570.204,38564.568,42027.449,45490.331,48953.212,48953.212,49088.172,49979.472,49981.521,49983.548,49985.637,49987.647,49989.713,49991.803,49993.875,49995.879,49997.968,50000.0,49296.808,48981.968,48984.039,48986.128,48773.559,47968.123,47970.164,47358.951,46952.208,46075.219,45934.203,45936.189,45938.279,45940.368,45942.405,45290.312,44924.373,44006.566,43875.782,42886.353,42592.009,41868.348,41308.236,40850.343,40024.463,38871.581,38740.793,37792.251,37794.307,37326.17,36173.247,35756.241,34889.562,33736.599,33605.804,32698.15,32322.031,31680.145,31038.259,30662.14,28844.833,28622.054,28317.503,26581.968,26584.015,25482.196,23859.108,22706.129,22503.782,22444.54,21097.367,19443.601,18985.754,17832.832,16679.927,14668.43,14343.338,13221.125,12068.17,10915.271,9261.4927,6953.5965,6178.8499,6180.9044,4118.3033,1953.4923,800.56919,-761.2013,-3610.8215,-5724.5246,-7684.9132,-8112.1435,-10205.408,-12094.255,-15965.979,-16607.846,-18905.555,-20773.918,-23930.23,-26411.833,-30672.027,-32049.77,-33999.971,-36624.746,-40619.11,-44081.991,-44877.152,-47941.409,2,1000,4.4247788e-05,9.991525e-06,102721720.0,0.023679584,0.776537
